id,date,login_date,diary_day,why_nocash,denom_1_end,denom_2_end,denom_5_end,denom_10_end,denom_20_end,denom_50_end,denom_100_end,denom_1_stored,denom_2_stored,denom_5_stored,denom_10_stored,denom_20_stored,denom_50_stored,denom_100_stored,chk_bal,chk_bal_time,gpr_bal,gpr_bal_date,gpr_bal_time,paypal_bal,paypal_bal_time,sav_bal,sav_bal_time,nopayments,carry_csh,carry_chk,carry_cc,carry_dc,carry_prepaid,carry_banp,carry_obbp,carry_monord,carry_paypal,carry_acnt2acnt,carry_oth,carry_coins,used_coins,num_times_used_coins,pay_amnt_coins,penny_change,penny_wherekeep,penny_howuse,fastpay_heardof,fastpay_use,fastpay_other_use,fastpay_other_know,dow_weight,daily_weight,fastpay_use_z,fastpay_use_v,fastpay_use_p,fastpay_use_b,fastpay_use_o,fastpay_know_z,fastpay_know_v,fastpay_know_p,fastpay_know_b,fastpay_know_o,traveled,end_cash_bal
105331,2019-10-24,2019-10-24,3,NA,3,0,0,1,10,0,5,0,0,0,0,0,0,0,54676,2249,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,1,1,0,1,1,0,1,1,2,1,NA,NA,NA,NA,NA,,,0.24996933341026306,0.1984100043773651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,713
102750,2019-10-12,2019-10-13,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,1300,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
102750,2019-10-13,2019-10-14,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,25,100,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,4,2,NA,,,2.0816168785095215,2.874744176864624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102750,2019-10-14,2019-10-15,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,25,1400,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,1.289226770401001,2.6216487884521484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102750,2019-10-15,2019-10-16,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1530,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,1.4807000160217285,1.6429953575134277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
104955,2019-09-30,2019-09-30,0,NA,1,0,0,0,3,0,0,0,0,0,0,0,0,0,51,2230,NA,NA,NA,NA,,25,10:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
104955,2019-10-01,2019-10-01,1,NA,3,0,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,41,2331,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,0,0,0,0,0,1,0,NA,NA,1,2,1,2,NA,,,1.3153958320617676,1.3482757806777954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38
104955,2019-10-02,2019-10-02,2,NA,3,0,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,41,2340,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.8674980998039246,0.7062728404998779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38
104955,2019-10-03,2019-10-03,3,NA,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1198,2230,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,1.0566344261169434,0.8237016797065735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38
101147,2019-10-25,2019-10-25,0,NA,4,0,1,0,4,0,0,0,0,2,2,1,0,0,4803,1827,NA,NA,NA,NA,,79649,06:28 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89
101147,2019-10-26,2019-10-26,1,NA,4,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,4803,1905,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,2,NA,,,0.33997300267219543,0.356031596660614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89
101147,2019-10-27,2019-10-27,2,NA,4,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,4803,1828,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.46035048365592957,0.38982054591178894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89
101147,2019-10-28,2019-10-29,3,NA,4,0,1,0,4,0,0,0,0,0,0,0,0,0,4803,2000,NA,NA,NA,NA,,NA,,NA,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,0.3143903613090515,0.4539695978164673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,89
104963,2019-10-17,2019-10-17,0,NA,7,0,0,1,0,0,0,0,0,0,0,0,0,0,466,1923,NA,NA,NA,NA,,7432,07:23 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
104963,2019-10-18,2019-10-18,1,NA,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,383,2126,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,1,1,0,0,0,NA,NA,1,3,6,2,NA,,,0.5210484266281128,1.4589436054229736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6
104963,2019-10-19,2019-10-19,2,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,279,2149,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,0.4905252158641815,1.6300861835479736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
104963,2019-10-20,2019-10-21,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,279,713,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.41761162877082825,1.6153758764266968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
104878,2019-10-02,2019-10-05,0,NA,2,0,0,0,1,0,0,0,0,0,0,4,0,0,6624,2130,NA,NA,NA,NA,,8615,09:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
104878,2019-10-03,2019-10-05,1,NA,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,6624,2130,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,4,NA,2,NA,,,0.7428670525550842,1.7045927047729492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22
104878,2019-10-04,2019-10-05,2,NA,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,9857,1730,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.8472870588302612,1.7126152515411377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22
104878,2019-10-05,2019-10-05,3,NA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9857,2130,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.915782630443573,1.2315956354141235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22
105371,2019-10-16,2019-10-16,0,NA,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1506,2220,NA,NA,NA,NA,,28200,10:21 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43
105371,2019-10-17,2019-10-17,1,NA,3,0,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1506,2023,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,1,1,0,1,NA,NA,NA,1,3,4,1,1,,,4.00078821182251,3.3812384605407715,1,0,0,1,0,NA,NA,NA,NA,NA,0,43
105371,2019-10-18,2019-10-18,2,NA,3,0,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1228,2117,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,4.000871658325195,3.506439208984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43
105371,2019-10-19,2019-10-19,3,NA,3,0,2,1,1,0,0,0,0,0,0,0,0,0,1228,2349,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,4.000531196594238,3.259101152420044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43
102767,2019-10-28,2019-10-28,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1855,8,2019-10-28,1857,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
102767,2019-10-29,2019-10-29,1,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,1930,NA,NA,NA,NA,,NA,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,4,NA,2,NA,,,0.38127365708351135,1.265700340270996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6
102767,2019-10-30,2019-10-30,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1916,NA,NA,NA,NA,,NA,,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,0.32283520698547363,1.41255521774292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102767,2019-10-31,2019-10-31,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1943,2,2019-10-31,1943,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.3219623267650604,1.7490365505218506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103131,2019-09-30,2019-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831,2005,NA,NA,NA,NA,,8774,08:06 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
103131,2019-10-01,2019-10-01,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3802,2052,NA,NA,NA,NA,,NA,,NA,0,0,1,0,0,1,1,0,1,0,0,0,NA,NA,NA,1,3,4,2,NA,,,1.187990665435791,1.935347318649292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103131,2019-10-02,2019-10-02,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3802,2152,NA,NA,NA,NA,,NA,,NA,0,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.9428810477256775,1.0566819906234741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103131,2019-10-03,2019-10-03,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,2235,NA,NA,NA,NA,,NA,,NA,0,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.7355312705039978,1.0319478511810303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103401,2019-10-24,2019-10-24,0,NA,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4850,2012,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
103401,2019-10-25,2019-10-25,1,NA,4,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,4850,2140,NA,NA,NA,NA,,NA,,NA,1,1,1,0,0,1,0,0,0,0,0,1,NA,NA,NA,1,2,1,2,NA,,,0.5860731601715088,1.8909051418304443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24
103401,2019-10-26,2019-10-26,2,NA,5,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,4850,1954,NA,NA,NA,NA,,NA,,NA,1,1,1,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,0.5295718908309937,1.3251594305038452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
103401,2019-10-27,2019-10-27,3,NA,5,0,1,1,0,0,0,0,0,0,0,0,0,0,4850,2035,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.5829349160194397,1.3448669910430908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
103122,2019-10-13,2019-10-14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,829,0,2019-10-14,829,NA,,1000,08:29 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
103122,2019-10-14,2019-10-15,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,987,1534,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,1,5,1,1,,,4.000576972961426,1.5629067420959473,0,1,1,0,0,NA,NA,NA,NA,NA,0,0
103122,2019-10-15,2019-10-21,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,950,749,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.001040935516357,1.6935198307037354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103122,2019-10-16,2019-10-21,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,753,0,2019-10-21,753,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.000844478607178,1.9776653051376343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102962,2019-10-07,2019-10-07,0,NA,0,0,1,2,6,0,0,0,0,0,0,0,15,0,8255,1800,NA,NA,NA,NA,,5965,06:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145
102962,2019-10-08,2019-10-08,1,NA,1,0,2,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,8255,1800,NA,NA,NA,NA,,NA,,NA,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,1,3,1,2,NA,,,1.5053569078445435,1.2023404836654663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131
102962,2019-10-09,2019-10-09,2,NA,1,0,0,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,8255,1815,NA,NA,NA,NA,,NA,,NA,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,1.3343456983566284,1.5151182413101196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,121
102962,2019-10-10,2019-10-10,3,NA,1,0,0,2,5,0,0,0,0,0,0,0,0,0,8255,1755,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,1.2619060277938843,1.3361483812332153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,121
101221,2019-10-28,2019-10-29,0,NA,5,0,0,1,1,0,0,0,0,0,0,0,0,0,9604,730,NA,NA,NA,NA,,24000,07:45 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
101221,2019-10-29,2019-10-29,1,NA,5,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,9413,1730,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,3,6,2,NA,,,0.5770801901817322,1.1942089796066284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35
101221,2019-10-30,2019-10-30,2,NA,5,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,9015,1742,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.6399769186973572,1.2944974899291992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35
101221,2019-10-31,2019-11-01,3,NA,5,0,0,1,1,0,0,0,0,0,0,0,0,0,8793,2130,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.6909890174865723,1.1038665771484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35
101257,2019-10-27,2019-10-28,0,NA,5,0,0,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65
101257,2019-10-28,2019-10-28,1,NA,5,0,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,1,2,NA,,,4.000899791717529,4.534739017486572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65
101257,2019-10-29,2019-10-30,2,NA,5,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,4.001197814941406,3.261554479598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55
101257,2019-10-30,2019-10-31,3,NA,5,0,0,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,NA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.001064777374268,3.5324642658233643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55
100497,2019-10-13,2019-10-13,0,NA,6,0,1,0,4,0,0,0,0,0,0,50,0,0,121,1842,NA,NA,NA,NA,,25869,06:43 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
100497,2019-10-14,2019-10-14,1,NA,1,0,2,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,80,1853,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,1,0,NA,NA,2,4,NA,2,NA,,,2.643977403640747,4.577375888824463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71
100497,2019-10-15,2019-10-15,2,NA,1,0,2,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,81,1818,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,3.277132511138916,4.533462047576904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71
100497,2019-10-16,2019-10-16,3,NA,9,0,1,0,1,0,0,0,0,0,0,0,0,0,680,1835,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,1.983760118484497,3.274279832839966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34
103879,2019-10-23,2019-10-25,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2100,NA,NA,NA,NA,,19668,09:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
103879,2019-10-24,2019-10-25,1,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,233,932,NA,NA,NA,NA,,NA,,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,3,1,2,NA,,,0.6666790843009949,2.315674066543579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
103879,2019-10-25,2019-10-27,2,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,179,2248,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.6067761778831482,2.2497761249542236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
103879,2019-10-26,2019-10-27,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2258,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.3408244550228119,2.1675941944122314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
103399,2019-10-21,2019-10-29,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
103399,2019-10-22,2019-10-29,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,4,NA,2,NA,,,0.6908094882965088,1.1215053796768188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103399,2019-10-23,2019-10-29,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.6357672810554504,0.9735434651374817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103399,2019-10-24,2019-10-29,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,,NA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.5752667188644409,1.0165972709655762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
104512,2019-09-28,2019-09-28,0,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,668,1831,NA,NA,NA,NA,,5109,06:32 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
104512,2019-09-29,2019-09-29,1,NA,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,668,1859,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,0,0,0,1,NA,NA,NA,1,2,1,1,2,,,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0,8
104512,2019-09-30,2019-09-30,2,NA,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,668,1953,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
104512,2019-10-01,2019-10-01,3,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,468,1827,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,2.426529884338379,1.2710351943969727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8
100501,2019-10-18,2019-10-18,0,NA,2,0,1,0,3,0,0,0,0,0,0,5,0,0,7492,2117,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67
100501,2019-10-19,2019-10-19,1,NA,2,0,1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,5670,1647,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,3,3,1,2,,,2.7155723571777344,2.802095651626587,NA,NA,NA,NA,NA,0,0,1,0,0,0,67
100501,2019-10-20,2019-10-21,2,NA,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,5588,828,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,3.0602424144744873,3.2138876914978027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
100501,2019-10-21,2019-10-21,3,NA,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5387,1917,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,2.9005932807922363,3.54459810256958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
