transaction_row_id,id,diary_day,tran,transaction_date,diary_date,dow_weight,amnt,payment,pi,payment_instrument,multipi_breakdown,mixed_payment_method,ambiguous_payment_method,merch,tely_group,tely_category,category_rule,crosswalk_quality,pay010,pay011,pay016,pay020,pay030,pay040,pay041,pay042,pay050,count_eligible,dollar_eligible,liquid_narrow_count,liquid_broad_count,not_liquid_narrow_count,not_liquid_broad_count,liquid_narrow_amount,liquid_broad_amount,parsed_component_total,component_total_gap,component_total_matches
7962,101759,2,2,2019-10-12,2019-10-12,0.2499723732471466,9.23,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.23,9.23,9.23,0,TRUE
7964,101759,3,1,2019-10-13,2019-10-13,0.24963442981243136,2,1,1,Cash,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
7966,103780,2,1,2019-10-16,2019-10-16,0.2499811351299286,3.91,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,3.91,3.91,3.91,0,TRUE
7967,103780,2,2,2019-10-16,2019-10-16,0.2499811351299286,53.8,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,53.8,53.8,53.8,0,TRUE
7969,103780,2,4,2019-10-16,2019-10-16,0.2499811351299286,7.32,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,7.32,7.32,7.32,0,TRUE
7971,103780,3,2,2019-10-17,2019-10-17,0.24998028576374057,83.94,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,83.94,83.94,0,TRUE
7972,103780,3,3,2019-10-17,2019-10-17,0.24998028576374057,84.78,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,84.78,84.78,84.78,0,TRUE
7974,103780,3,7,2019-10-17,2019-10-17,0.24998028576374057,9.69,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.69,9.69,9.69,0,TRUE
7976,103780,3,12,2019-10-17,2019-10-17,0.24998028576374057,83.94,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,83.94,83.94,0,TRUE
7977,103780,3,13,2019-10-17,2019-10-17,0.24998028576374057,84.78,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,84.78,84.78,84.78,0,TRUE
7979,104134,3,3,2019-10-04,2019-10-04,0.7763817310333252,278.32,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,278.32,278.32,0,TRUE
7980,104134,3,4,2019-10-04,2019-10-04,0.7763817310333252,31.23,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,31.23,31.23,31.23,0,TRUE
7987,105170,2,1,2019-10-11,2019-10-11,0.6031103730201721,68,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,68,68,68,0,TRUE
7988,105170,2,2,2019-10-11,2019-10-11,0.6031103730201721,45,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,45,45,45,0,TRUE
7989,105170,3,1,2019-10-12,2019-10-12,0.7587742209434509,20,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
8006,100577,1,6,2019-10-11,2019-10-11,0.24998050928115845,35,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,35,0,TRUE
8007,100577,2,1,2019-10-12,2019-10-12,0.3929453790187836,8.86,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,8.86,8.86,8.86,0,TRUE
8011,100577,3,5,2019-10-13,2019-10-13,0.5212944149971008,231,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,231,231,231,0,TRUE
8013,103046,3,1,2019-10-01,2019-10-01,1.177709460258484,9.12,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.12,9.12,9.12,0,TRUE
8014,103046,3,2,2019-10-01,2019-10-01,1.177709460258484,41.47,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,41.47,41.47,41.47,0,TRUE
8015,103046,3,3,2019-10-01,2019-10-01,1.177709460258484,9.65,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,9.65,9.65,9.65,0,TRUE
8017,105327,3,1,2019-10-06,2019-10-06,0.5568501949310303,22.72,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,22.72,22.72,22.72,0,TRUE
8019,105327,3,3,2019-10-06,2019-10-06,0.5568501949310303,5.3,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,5.3,5.3,0,TRUE
8021,104735,2,1,2019-10-01,2019-10-01,0.3258328437805176,1.19,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1.19,1.19,1.19,0,TRUE
8026,104655,1,2,2019-10-15,2019-10-15,0.3532388508319855,22.9,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,22.9,0,TRUE
8027,104655,2,1,2019-10-16,2019-10-16,0.32143864035606384,4.99,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.99,4.99,4.99,0,TRUE
8028,104655,2,2,2019-10-16,2019-10-16,0.32143864035606384,15,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,15,0,TRUE
8030,104465,1,1,2019-10-24,2019-10-24,1.9110571146011353,100,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,100,100,100,0,TRUE
8038,102556,3,1,2019-10-20,2019-10-20,0.2496197521686554,20,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,20,20,20,0,TRUE
8040,100150,1,1,2019-10-06,2019-10-06,2.917198419570923,13,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13,13,13,0,TRUE
8042,100921,1,1,2019-10-13,2019-10-13,0.26740187406539917,10.97,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10.97,10.97,10.97,0,TRUE
8044,100921,2,2,2019-10-14,2019-10-14,0.3886303305625915,1.1,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1.1,1.1,1.1,0,TRUE
8045,100921,3,1,2019-10-15,2019-10-15,0.4510917663574219,2.18,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,2.18,0,TRUE
8047,100921,3,3,2019-10-15,2019-10-15,0.4510917663574219,50,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,50,0,TRUE
8049,105402,1,1,2019-10-25,2019-10-25,1.7861392498016355,2,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
8051,103092,1,1,2019-10-21,2019-10-21,4.0010271072387695,1.5,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,1.5,1.5,1.5,0,TRUE
8056,104456,2,1,2019-10-01,2019-10-01,0.508919358253479,19.16,1,4,Debit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,19.16,19.16,19.16,0,TRUE
8058,104456,2,3,2019-10-01,2019-10-01,0.508919358253479,257,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,257,257,0,TRUE
8059,104456,2,4,2019-10-01,2019-10-01,0.508919358253479,124.23,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,124.23,124.23,124.23,0,TRUE
8060,104456,2,5,2019-10-01,2019-10-01,0.508919358253479,79,1,7,Online banking bill payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,79,79,0,TRUE
8066,104456,2,11,2019-10-01,2019-10-01,0.508919358253479,25,1,3,Credit card,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,0,0,1,1,0,0,25,0,TRUE
8068,104456,3,1,2019-10-02,2019-10-02,0.24998272955417633,128.65,1,14,Deduction from income,,FALSE,TRUE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,128.65,0,TRUE
8069,104456,3,2,2019-10-02,2019-10-02,0.24998272955417633,13,1,4,Debit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,13,13,13,0,TRUE
8072,104456,3,5,2019-10-02,2019-10-02,0.24998272955417633,60.57,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,60.57,60.57,60.57,0,TRUE
8073,104456,3,6,2019-10-02,2019-10-02,0.24998272955417633,674,1,14,Deduction from income,,FALSE,TRUE,15,mortgage,mortgage_payment,merch15_pay010_loan_pay011_mortgage,followup_identified,2,1,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,674,0,TRUE
8079,101794,2,2,2019-10-11,2019-10-11,0.24996943771839145,10.36,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,10.36,0,TRUE
8082,101794,2,5,2019-10-11,2019-10-11,0.24996943771839145,1.92,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,1.92,0,TRUE
8086,101794,3,2,2019-10-12,2019-10-12,0.24996773898601532,136,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,136,0,TRUE
8090,101794,3,6,2019-10-12,2019-10-12,0.24996773898601532,10.36,1,5,Prepaid/gift/EBT card,,FALSE,TRUE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,10.36,0,TRUE
8092,101240,2,1,2019-10-10,2019-10-10,0.5541699528694153,18,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,18,18,0,TRUE
8094,101240,2,3,2019-10-10,2019-10-10,0.5541699528694153,18,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,18,18,0,TRUE
8095,101240,3,1,2019-10-11,2019-10-11,0.4930410981178284,18,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,18,18,18,0,TRUE
8096,101240,3,2,2019-10-11,2019-10-11,0.4930410981178284,16,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,16,16,16,0,TRUE
8098,103013,1,1,2019-10-13,2019-10-13,0.24970555305480957,2,1,1,Cash,,FALSE,FALSE,14,rent,rent,merch14_rent,direct_merchant_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,2,2,2,0,TRUE
8099,103013,2,1,2019-10-14,2019-10-14,0.2499762773513794,300,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,300,300,0,TRUE
8105,101666,3,1,2019-10-22,2019-10-22,0.5514975786209106,74,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,74,74,74,0,TRUE
8106,104757,1,1,2019-10-02,2019-10-02,0.2499699741601944,20.86,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,20.86,0,TRUE
8108,104757,1,3,2019-10-02,2019-10-02,0.2499699741601944,57.42,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,57.42,0,TRUE
8112,104757,2,2,2019-10-03,2019-10-03,0.24996933341026303,69.99,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,69.99,0,TRUE
8113,104757,2,3,2019-10-03,2019-10-03,0.24996933341026303,137.26,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,137.26,0,TRUE
8114,104757,3,1,2019-10-04,2019-10-04,0.2499710917472839,335,1,7,Online banking bill payment,,FALSE,FALSE,11,owned_dwelling_repairs_insurance_other,household_repairs,merch11_household_contractor,direct_merchant_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,335,335,0,TRUE
8116,104757,3,3,2019-10-04,2019-10-04,0.2499710917472839,70.36,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,70.36,0,TRUE
8117,104757,3,4,2019-10-04,2019-10-04,0.2499710917472839,9.53,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,9.53,0,TRUE
8120,102351,3,1,2019-10-19,2019-10-19,0.24999147653579712,4.3,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,4.3,4.3,4.3,0,TRUE
8121,102351,3,2,2019-10-19,2019-10-19,0.24999147653579712,3186,1,2,Check,,FALSE,FALSE,14,rent,rent,merch14_rent,direct_merchant_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,3186,3186,3186,0,TRUE
8129,101830,1,2,2019-10-04,2019-10-04,0.2981669008731842,1180.74,1,6,Bank account number payment,,FALSE,FALSE,15,mortgage,mortgage_payment,merch15_pay010_loan_pay011_mortgage,followup_identified,2,1,,,,,,,,TRUE,TRUE,0,1,1,0,0,1180.74,1180.74,0,TRUE
8131,101830,1,4,2019-10-04,2019-10-04,0.2981669008731842,33.18,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,33.18,0,TRUE
8133,101830,1,6,2019-10-04,2019-10-04,0.2981669008731842,1180.74,1,6,Bank account number payment,,FALSE,FALSE,15,mortgage,mortgage_payment,merch15_pay010_loan_pay011_mortgage,followup_identified,2,1,,,,,,,,TRUE,TRUE,0,1,1,0,0,1180.74,1180.74,0,TRUE
8135,103804,2,1,2019-10-24,2019-10-24,0.41266873478889465,121.75,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,121.75,121.75,0,TRUE
8136,103804,2,2,2019-10-24,2019-10-24,0.41266873478889465,236.76,1,7,Online banking bill payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,236.76,236.76,0,TRUE
8138,103804,3,1,2019-10-25,2019-10-25,0.4601479172706604,41.18,1,7,Online banking bill payment,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,41.18,41.18,0,TRUE
8143,104369,2,1,2019-10-25,2019-10-25,0.6663810014724731,44,1,1,Cash,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,44,44,44,0,TRUE
8145,104369,3,1,2019-10-26,2019-10-26,0.6364315748214722,3.5,1,3,Credit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,3.5,0,TRUE
8146,104369,3,2,2019-10-26,2019-10-26,0.6364315748214722,159.73,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,159.73,159.73,159.73,0,TRUE
8147,104369,3,3,2019-10-26,2019-10-26,0.6364315748214722,30.9,1,4,Debit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,30.9,30.9,30.9,0,TRUE
8148,104369,3,4,2019-10-26,2019-10-26,0.6364315748214722,17.8,1,3,Credit card,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,17.8,0,TRUE
8155,104320,2,2,2019-10-01,2019-10-01,0.6278785467147827,40,1,4,Debit card,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,40,40,40,0,TRUE
8156,104320,2,3,2019-10-01,2019-10-01,0.6278785467147827,40,1,4,Debit card,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,40,40,40,0,TRUE
8158,101480,3,1,2019-10-20,2019-10-20,0.3877887427806854,50,1,2,Check,,FALSE,FALSE,11,owned_dwelling_repairs_insurance_other,household_repairs,merch11_household_contractor,direct_merchant_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,50,50,50,0,TRUE
8159,103934,2,1,2019-10-02,2019-10-02,0.36287301778793335,18,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,18,18,18,0,TRUE
8161,103934,2,3,2019-10-02,2019-10-02,0.36287301778793335,500,1,2,Check,,FALSE,FALSE,15,mortgage,mortgage_payment,merch15_pay010_loan_pay011_mortgage,followup_identified,2,1,,,,,,,,TRUE,TRUE,1,1,0,0,500,500,500,0,TRUE
8162,103934,2,4,2019-10-02,2019-10-02,0.36287301778793335,111,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,111,111,111,0,TRUE
8163,103934,2,5,2019-10-02,2019-10-02,0.36287301778793335,59,1,6,Bank account number payment,,FALSE,FALSE,10,utilities,communications_entertainment_proxy,merch10_communications_streaming_movies,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,1,1,0,0,59,59,0,TRUE
8164,103934,2,6,2019-10-02,2019-10-02,0.36287301778793335,100,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,1,TRUE,TRUE,1,1,0,0,100,100,100,0,TRUE
8165,103934,2,7,2019-10-02,2019-10-02,0.36287301778793335,2.88,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,2.88,2.88,2.88,0,TRUE
8169,101733,3,2,2019-10-18,2019-10-18,0.6732468008995056,45.36,1,2,Check,,FALSE,FALSE,8,utilities,utilities,merch8_nongovernment_utility,merchant_or_followup_match,,,,,,,,,,TRUE,TRUE,1,1,0,0,45.36,45.36,45.36,0,TRUE
8173,104388,1,2,2019-10-30,2019-10-30,0.3437884747982025,31.65,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,31.65,0,TRUE
8175,104388,2,2,2019-10-31,2019-10-31,0.3418874442577362,24.6,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,24.6,24.6,24.6,0,TRUE
8176,104388,2,3,2019-10-31,2019-10-31,0.3418874442577362,23.6,1,3,Credit card,,FALSE,FALSE,3,food_alcohol_tobacco_proxy,food_restaurant_bar_proxy,merch3_restaurant_bar,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,23.6,0,TRUE
8177,104388,2,4,2019-10-31,2019-10-31,0.3418874442577362,130.7,1,3,Credit card,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,0,0,1,1,0,0,130.7,0,TRUE
8178,104388,2,5,2019-10-31,2019-10-31,0.3418874442577362,10.89,1,1,Cash,,FALSE,FALSE,1,food_alcohol_tobacco_proxy,food_grocery_proxy,merch1_grocery_convenience_pharmacy,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,10.89,10.89,10.89,0,TRUE
8179,104388,2,6,2019-10-31,2019-10-31,0.3418874442577362,18.82,1,1,Cash,,FALSE,FALSE,4,food_alcohol_tobacco_proxy,food_fast_service_proxy,merch4_fast_food_coffee,merchant_proxy,,,,,,,,,,TRUE,TRUE,1,1,0,0,18.82,18.82,18.82,0,TRUE
8184,102481,2,1,2019-10-01,2019-10-01,0.4446800649166107,254,1,2,Check,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,1,1,0,0,254,254,254,0,TRUE
8185,102481,2,2,2019-10-01,2019-10-01,0.4446800649166107,250,1,3,Credit card,,FALSE,FALSE,17,cash_contributions,cash_contributions,merch17_pay050_donation_or_offering,followup_identified,,,,,,,,,2,TRUE,TRUE,0,0,1,1,0,0,250,0,TRUE
