transaction_row_id,component_number,component_label,component_pi,component_amount,component_source,component_liquid_narrow,component_liquid_broad,payment_instrument
10892,1,,1,9.95,single_method_pi,TRUE,TRUE,Cash
10893,1,,1,5,single_method_pi,TRUE,TRUE,Cash
10895,1,,4,84.84,single_method_pi,TRUE,TRUE,Debit card
10898,1,,4,8.75,single_method_pi,TRUE,TRUE,Debit card
10899,1,,4,23.72,single_method_pi,TRUE,TRUE,Debit card
10900,1,,4,47.05,single_method_pi,TRUE,TRUE,Debit card
10901,1,,3,72,single_method_pi,FALSE,FALSE,Credit card
10902,1,,3,15.04,single_method_pi,FALSE,FALSE,Credit card
10905,1,,3,38.5,single_method_pi,FALSE,FALSE,Credit card
10906,1,,3,181,single_method_pi,FALSE,FALSE,Credit card
10912,1,,3,164,single_method_pi,FALSE,FALSE,Credit card
10913,1,,3,13.17,single_method_pi,FALSE,FALSE,Credit card
10917,1,,4,23.35,single_method_pi,TRUE,TRUE,Debit card
10919,1,,4,22.5,single_method_pi,TRUE,TRUE,Debit card
10920,1,,2,17,single_method_pi,TRUE,TRUE,Check
10922,1,,4,8.26,single_method_pi,TRUE,TRUE,Debit card
10924,1,,4,33.86,single_method_pi,TRUE,TRUE,Debit card
10925,1,,4,19.76,single_method_pi,TRUE,TRUE,Debit card
10934,1,,4,24.87,single_method_pi,TRUE,TRUE,Debit card
10939,1,,4,15.24,single_method_pi,TRUE,TRUE,Debit card
10941,1,,4,36.38,single_method_pi,TRUE,TRUE,Debit card
10942,1,,1,10,single_method_pi,TRUE,TRUE,Cash
10945,1,,1,4,single_method_pi,TRUE,TRUE,Cash
10946,1,,4,21.47,single_method_pi,TRUE,TRUE,Debit card
10949,1,,3,79.5,single_method_pi,FALSE,FALSE,Credit card
10950,1,,2,180,single_method_pi,TRUE,TRUE,Check
10951,1,,3,21.14,single_method_pi,FALSE,FALSE,Credit card
10952,1,,3,3,single_method_pi,FALSE,FALSE,Credit card
10953,1,,3,7.56,single_method_pi,FALSE,FALSE,Credit card
10959,1,,6,12.99,single_method_pi,FALSE,TRUE,Bank account number payment
10966,1,,1,5,single_method_pi,TRUE,TRUE,Cash
10974,1,,2,580,single_method_pi,TRUE,TRUE,Check
10975,1,,1,2.75,single_method_pi,TRUE,TRUE,Cash
10976,1,,1,1.25,single_method_pi,TRUE,TRUE,Cash
10979,1,,4,248,single_method_pi,TRUE,TRUE,Debit card
10987,1,,7,83.2,single_method_pi,FALSE,TRUE,Online banking bill payment
10992,1,,1,5,single_method_pi,TRUE,TRUE,Cash
10993,1,,3,85.09,single_method_pi,FALSE,FALSE,Credit card
10996,1,,2,140,single_method_pi,TRUE,TRUE,Check
11008,1,,4,3.59,single_method_pi,TRUE,TRUE,Debit card
11011,1,,4,16.28,single_method_pi,TRUE,TRUE,Debit card
11013,1,,4,5.95,single_method_pi,TRUE,TRUE,Debit card
11017,1,,7,32.2,single_method_pi,FALSE,TRUE,Online banking bill payment
11019,1,,6,300,single_method_pi,FALSE,TRUE,Bank account number payment
11020,1,,6,50,single_method_pi,FALSE,TRUE,Bank account number payment
11022,1,,3,9.36,single_method_pi,FALSE,FALSE,Credit card
11025,1,,6,91.49,single_method_pi,FALSE,TRUE,Bank account number payment
11027,1,,4,9.36,single_method_pi,TRUE,TRUE,Debit card
11028,1,,4,9.68,single_method_pi,TRUE,TRUE,Debit card
11030,1,,6,91.49,single_method_pi,FALSE,TRUE,Bank account number payment
11033,1,,4,8.16,single_method_pi,TRUE,TRUE,Debit card
11035,1,,4,2.01,single_method_pi,TRUE,TRUE,Debit card
11036,1,,3,25,single_method_pi,FALSE,FALSE,Credit card
11052,1,,1,12.86,single_method_pi,TRUE,TRUE,Cash
11054,1,,1,8.43,single_method_pi,TRUE,TRUE,Cash
11056,1,,1,100,single_method_pi,TRUE,TRUE,Cash
11057,1,,4,9.78,single_method_pi,TRUE,TRUE,Debit card
11058,1,,4,24.76,single_method_pi,TRUE,TRUE,Debit card
11063,1,,1,9.32,single_method_pi,TRUE,TRUE,Cash
11064,1,,4,35.18,single_method_pi,TRUE,TRUE,Debit card
11066,1,,1,6.21,single_method_pi,TRUE,TRUE,Cash
11067,1,,3,34.86,single_method_pi,FALSE,FALSE,Credit card
11069,1,,4,20.83,single_method_pi,TRUE,TRUE,Debit card
11071,1,,7,217,single_method_pi,FALSE,TRUE,Online banking bill payment
11076,1,,4,2.83,single_method_pi,TRUE,TRUE,Debit card
11077,1,,1,11.09,single_method_pi,TRUE,TRUE,Cash
11078,1,,7,123,single_method_pi,FALSE,TRUE,Online banking bill payment
11079,1,,7,166,single_method_pi,FALSE,TRUE,Online banking bill payment
11081,1,,7,123,single_method_pi,FALSE,TRUE,Online banking bill payment
11082,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11083,1,,3,37.72,single_method_pi,FALSE,FALSE,Credit card
11084,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11085,1,,3,16.56,single_method_pi,FALSE,FALSE,Credit card
11087,1,,4,7.61,single_method_pi,TRUE,TRUE,Debit card
11088,1,,1,0.85,single_method_pi,TRUE,TRUE,Cash
11089,1,,4,31.96,single_method_pi,TRUE,TRUE,Debit card
11090,1,,4,1.08,single_method_pi,TRUE,TRUE,Debit card
11091,1,,4,26.83,single_method_pi,TRUE,TRUE,Debit card
11092,1,,3,21.66,single_method_pi,FALSE,FALSE,Credit card
11093,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11096,1,,1,10,single_method_pi,TRUE,TRUE,Cash
11099,1,,4,52.46,single_method_pi,TRUE,TRUE,Debit card
11100,1,,4,50,single_method_pi,TRUE,TRUE,Debit card
11101,1,,6,247.68,single_method_pi,FALSE,TRUE,Bank account number payment
11104,1,,6,100,single_method_pi,FALSE,TRUE,Bank account number payment
11108,1,,4,30,single_method_pi,TRUE,TRUE,Debit card
11110,1,,6,140,single_method_pi,FALSE,TRUE,Bank account number payment
11113,1,,6,317.5,single_method_pi,FALSE,TRUE,Bank account number payment
11116,1,,3,179.1,single_method_pi,FALSE,FALSE,Credit card
11117,1,,3,162.55,single_method_pi,FALSE,FALSE,Credit card
11118,1,,4,56.1,single_method_pi,TRUE,TRUE,Debit card
11121,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11122,1,,4,21.19,single_method_pi,TRUE,TRUE,Debit card
11126,1,,1,21.05,single_method_pi,TRUE,TRUE,Cash
11127,1,,1,11.37,single_method_pi,TRUE,TRUE,Cash
11128,1,,1,19.99,single_method_pi,TRUE,TRUE,Cash
11132,1,,4,114,single_method_pi,TRUE,TRUE,Debit card
11135,1,,4,8.56,single_method_pi,TRUE,TRUE,Debit card
11140,1,,4,300,single_method_pi,TRUE,TRUE,Debit card
11143,1,,13,2.5,single_method_pi,FALSE,FALSE,Other payment method
11144,1,,13,2.5,single_method_pi,FALSE,FALSE,Other payment method
11155,1,,3,10,single_method_pi,FALSE,FALSE,Credit card
11156,1,,3,2.5,single_method_pi,FALSE,FALSE,Credit card
11157,1,,3,200,single_method_pi,FALSE,FALSE,Credit card
11162,1,,1,5.0600000000000005,single_method_pi,TRUE,TRUE,Cash
11163,1,,4,4.74,single_method_pi,TRUE,TRUE,Debit card
11166,1,,4,15.06,single_method_pi,TRUE,TRUE,Debit card
11168,1,,4,38.72,single_method_pi,TRUE,TRUE,Debit card
11171,1,,4,39.37,single_method_pi,TRUE,TRUE,Debit card
11176,1,,2,80,single_method_pi,TRUE,TRUE,Check
11178,1,,1,11,single_method_pi,TRUE,TRUE,Cash
11179,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11183,1,,4,10,single_method_pi,TRUE,TRUE,Debit card
11184,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11185,1,,4,10.7,single_method_pi,TRUE,TRUE,Debit card
11192,1,,4,35.51,single_method_pi,TRUE,TRUE,Debit card
11197,1,,1,15.85,single_method_pi,TRUE,TRUE,Cash
11198,1,,1,4.92,single_method_pi,TRUE,TRUE,Cash
11206,1,,4,50,single_method_pi,TRUE,TRUE,Debit card
11211,1,,3,59.55,single_method_pi,FALSE,FALSE,Credit card
11215,1,,4,49.620000000000005,single_method_pi,TRUE,TRUE,Debit card
11223,1,,4,35,single_method_pi,TRUE,TRUE,Debit card
11227,1,,1,20,single_method_pi,TRUE,TRUE,Cash
11230,1,,1,105,single_method_pi,TRUE,TRUE,Cash
11242,1,,1,126,single_method_pi,TRUE,TRUE,Cash
11255,1,,1,110,single_method_pi,TRUE,TRUE,Cash
11262,1,,4,13.19,single_method_pi,TRUE,TRUE,Debit card
11272,1,,4,9.15,single_method_pi,TRUE,TRUE,Debit card
11277,1,,4,44.79,single_method_pi,TRUE,TRUE,Debit card
11279,1,,1,7.5,single_method_pi,TRUE,TRUE,Cash
11281,1,,4,102,single_method_pi,TRUE,TRUE,Debit card
11287,1,,1,8.28,single_method_pi,TRUE,TRUE,Cash
11288,1,,3,63.22,single_method_pi,FALSE,FALSE,Credit card
11291,1,,3,3.38,single_method_pi,FALSE,FALSE,Credit card
11294,1,,7,35,single_method_pi,FALSE,TRUE,Online banking bill payment
11295,1,,7,200,single_method_pi,FALSE,TRUE,Online banking bill payment
11296,1,,7,79,single_method_pi,FALSE,TRUE,Online banking bill payment
11297,1,,7,90.51,single_method_pi,FALSE,TRUE,Online banking bill payment
11300,1,,7,40.86,single_method_pi,FALSE,TRUE,Online banking bill payment
11301,1,,3,15.15,single_method_pi,FALSE,FALSE,Credit card
11302,1,,7,79,single_method_pi,FALSE,TRUE,Online banking bill payment
11305,1,,1,8.4,single_method_pi,TRUE,TRUE,Cash
11307,1,,4,78.61,single_method_pi,TRUE,TRUE,Debit card
11308,1,,3,33.07,single_method_pi,FALSE,FALSE,Credit card
11313,1,,4,3.24,single_method_pi,TRUE,TRUE,Debit card
11315,1,,3,55.5,single_method_pi,FALSE,FALSE,Credit card
11317,1,,7,236,single_method_pi,FALSE,TRUE,Online banking bill payment
11319,1,,5,57,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
11323,1,,3,21.14,single_method_pi,FALSE,FALSE,Credit card
11329,1,,1,53.53,single_method_pi,TRUE,TRUE,Cash
11332,1,,1,10,single_method_pi,TRUE,TRUE,Cash
11333,1,,1,6.3,single_method_pi,TRUE,TRUE,Cash
11335,1,,1,21,single_method_pi,TRUE,TRUE,Cash
11338,1,,1,32,single_method_pi,TRUE,TRUE,Cash
11341,1,,4,13.85,single_method_pi,TRUE,TRUE,Debit card
11343,1,,7,18.73,single_method_pi,FALSE,TRUE,Online banking bill payment
11346,1,,3,45.78,single_method_pi,FALSE,FALSE,Credit card
11348,1,,7,103.08,single_method_pi,FALSE,TRUE,Online banking bill payment
11349,1,,3,187.62,single_method_pi,FALSE,FALSE,Credit card
11350,1,,1,16,single_method_pi,TRUE,TRUE,Cash
11351,1,,1,8,single_method_pi,TRUE,TRUE,Cash
11354,1,,1,75,single_method_pi,TRUE,TRUE,Cash
11356,1,,4,12.49,single_method_pi,TRUE,TRUE,Debit card
11357,1,,4,28,single_method_pi,TRUE,TRUE,Debit card
11361,1,,4,20.43,single_method_pi,TRUE,TRUE,Debit card
11365,1,,1,12,single_method_pi,TRUE,TRUE,Cash
11368,1,,4,5,single_method_pi,TRUE,TRUE,Debit card
11369,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11371,1,,3,54.46,single_method_pi,FALSE,FALSE,Credit card
11374,1,,4,3.99,single_method_pi,TRUE,TRUE,Debit card
11376,1,,1,19.78,single_method_pi,TRUE,TRUE,Cash
11378,1,,3,5,single_method_pi,FALSE,FALSE,Credit card
11380,1,,1,6,single_method_pi,TRUE,TRUE,Cash
11381,1,,4,48.02,single_method_pi,TRUE,TRUE,Debit card
11382,1,,1,2.99,single_method_pi,TRUE,TRUE,Cash
11389,1,,4,94.82,single_method_pi,TRUE,TRUE,Debit card
11391,1,,4,188.66,single_method_pi,TRUE,TRUE,Debit card
11392,1,,2,518,single_method_pi,TRUE,TRUE,Check
11395,1,,1,7,single_method_pi,TRUE,TRUE,Cash
11396,1,,1,5.12,single_method_pi,TRUE,TRUE,Cash
11397,1,,4,56.82,single_method_pi,TRUE,TRUE,Debit card
11398,1,,4,61.93,single_method_pi,TRUE,TRUE,Debit card
11399,1,,1,21,single_method_pi,TRUE,TRUE,Cash
11400,1,,1,16,single_method_pi,TRUE,TRUE,Cash
11402,1,,1,20,single_method_pi,TRUE,TRUE,Cash
11408,1,,4,4.78,single_method_pi,TRUE,TRUE,Debit card
11409,1,,1,5.87,single_method_pi,TRUE,TRUE,Cash
11412,1,,1,5,single_method_pi,TRUE,TRUE,Cash
11413,1,,4,1.12,single_method_pi,TRUE,TRUE,Debit card
11414,1,,4,8,single_method_pi,TRUE,TRUE,Debit card
11431,1,,3,30,single_method_pi,FALSE,FALSE,Credit card
11432,1,,1,10,single_method_pi,TRUE,TRUE,Cash
11433,1,,3,6.99,single_method_pi,FALSE,FALSE,Credit card
11434,1,,3,4.45,single_method_pi,FALSE,FALSE,Credit card
11435,1,,3,25.16,single_method_pi,FALSE,FALSE,Credit card
11436,1,,3,38.57,single_method_pi,FALSE,FALSE,Credit card
11438,1,,6,202.81,single_method_pi,FALSE,TRUE,Bank account number payment
11440,1,,4,13.2,single_method_pi,TRUE,TRUE,Debit card
11441,1,,6,152.32,single_method_pi,FALSE,TRUE,Bank account number payment
11444,1,,4,379,single_method_pi,TRUE,TRUE,Debit card
11446,1,,4,91,single_method_pi,TRUE,TRUE,Debit card
11449,1,,1,10,single_method_pi,TRUE,TRUE,Cash
11451,1,,1,25.5,single_method_pi,TRUE,TRUE,Cash
11453,1,,4,10,single_method_pi,TRUE,TRUE,Debit card
11454,1,,4,62,single_method_pi,TRUE,TRUE,Debit card
11455,1,,4,111,single_method_pi,TRUE,TRUE,Debit card
11459,1,,3,80,single_method_pi,FALSE,FALSE,Credit card
11460,1,,3,26,single_method_pi,FALSE,FALSE,Credit card
11464,1,,4,37.4,single_method_pi,TRUE,TRUE,Debit card
11465,1,,4,35.25,single_method_pi,TRUE,TRUE,Debit card
11466,1,,4,9.4,single_method_pi,TRUE,TRUE,Debit card
11469,1,,14,25,single_method_pi,FALSE,FALSE,Deduction from income
11475,1,,4,12.59,single_method_pi,TRUE,TRUE,Debit card
11478,1,,4,13.7,single_method_pi,TRUE,TRUE,Debit card
11479,1,,6,293.84000000000003,single_method_pi,FALSE,TRUE,Bank account number payment
11480,1,,4,20.82,single_method_pi,TRUE,TRUE,Debit card
11481,1,,4,39.19,single_method_pi,TRUE,TRUE,Debit card
11482,1,,4,24.74,single_method_pi,TRUE,TRUE,Debit card
11487,1,,4,1.7,single_method_pi,TRUE,TRUE,Debit card
11488,1,,4,1.7,single_method_pi,TRUE,TRUE,Debit card
11495,1,,6,200,single_method_pi,FALSE,TRUE,Bank account number payment
11497,1,,4,82.25,single_method_pi,TRUE,TRUE,Debit card
11518,1,,1,80,single_method_pi,TRUE,TRUE,Cash
11519,1,,1,20,single_method_pi,TRUE,TRUE,Cash
11520,1,,4,51.15,single_method_pi,TRUE,TRUE,Debit card
11521,1,,1,7.99,single_method_pi,TRUE,TRUE,Cash
11523,1,,4,3.4,single_method_pi,TRUE,TRUE,Debit card
11524,1,,4,25.97,single_method_pi,TRUE,TRUE,Debit card
11525,1,,1,5,single_method_pi,TRUE,TRUE,Cash
11526,1,,4,158.70000000000002,single_method_pi,TRUE,TRUE,Debit card
11529,1,,1,8,single_method_pi,TRUE,TRUE,Cash
11533,1,,1,31,single_method_pi,TRUE,TRUE,Cash
11540,1,,2,44.92,single_method_pi,TRUE,TRUE,Check
11541,1,,1,20,single_method_pi,TRUE,TRUE,Cash
11542,1,,2,50,single_method_pi,TRUE,TRUE,Check
11543,1,,4,15.64,single_method_pi,TRUE,TRUE,Debit card
11544,1,,4,44.77,single_method_pi,TRUE,TRUE,Debit card
11547,1,,1,5.8500000000000005,single_method_pi,TRUE,TRUE,Cash
11548,1,,4,12.8,single_method_pi,TRUE,TRUE,Debit card
11551,1,,4,58.5,single_method_pi,TRUE,TRUE,Debit card
11552,1,,4,40.94,single_method_pi,TRUE,TRUE,Debit card
11553,1,,4,6.5,single_method_pi,TRUE,TRUE,Debit card
11555,1,,3,2,single_method_pi,FALSE,FALSE,Credit card
11556,1,,3,13.03,single_method_pi,FALSE,FALSE,Credit card
11557,1,,3,3.99,single_method_pi,FALSE,FALSE,Credit card
11560,1,,3,7.5,single_method_pi,FALSE,FALSE,Credit card
11562,1,,3,7.71,single_method_pi,FALSE,FALSE,Credit card
11577,1,,1,10,single_method_pi,TRUE,TRUE,Cash
11578,1,,4,300,single_method_pi,TRUE,TRUE,Debit card
11579,1,,5,6,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
11580,1,,1,20,single_method_pi,TRUE,TRUE,Cash
11583,1,,1,11.7,single_method_pi,TRUE,TRUE,Cash
11586,1,,4,22.93,single_method_pi,TRUE,TRUE,Debit card
11592,1,,4,67,single_method_pi,TRUE,TRUE,Debit card
11593,1,,7,26.25,single_method_pi,FALSE,TRUE,Online banking bill payment
11594,1,,4,10.7,single_method_pi,TRUE,TRUE,Debit card
11596,1,,4,3,single_method_pi,TRUE,TRUE,Debit card
11598,1,,4,3,single_method_pi,TRUE,TRUE,Debit card
11601,1,,4,3,single_method_pi,TRUE,TRUE,Debit card
11602,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11605,1,,4,3,single_method_pi,TRUE,TRUE,Debit card
11606,1,,4,9.45,single_method_pi,TRUE,TRUE,Debit card
11607,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11612,1,,6,25.75,single_method_pi,FALSE,TRUE,Bank account number payment
11613,1,,4,25.21,single_method_pi,TRUE,TRUE,Debit card
11614,1,,1,13.97,single_method_pi,TRUE,TRUE,Cash
11615,1,,3,1000,single_method_pi,FALSE,FALSE,Credit card
11616,1,,5,25.38,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
11617,1,,5,38.83,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
11619,1,,7,175,single_method_pi,FALSE,TRUE,Online banking bill payment
11624,1,,4,19.99,single_method_pi,TRUE,TRUE,Debit card
11625,1,,4,22.16,single_method_pi,TRUE,TRUE,Debit card
11629,1,,1,4,single_method_pi,TRUE,TRUE,Cash
11630,1,,13,300,single_method_pi,FALSE,FALSE,Other payment method
11636,1,,6,587.92,single_method_pi,FALSE,TRUE,Bank account number payment
11638,1,,1,4.3100000000000005,single_method_pi,TRUE,TRUE,Cash
11640,1,,1,16,single_method_pi,TRUE,TRUE,Cash
11641,1,,1,5.03,single_method_pi,TRUE,TRUE,Cash
11646,1,,3,94.62,single_method_pi,FALSE,FALSE,Credit card
11647,1,,3,16.5,single_method_pi,FALSE,FALSE,Credit card
11648,1,,3,71.60000000000001,single_method_pi,FALSE,FALSE,Credit card
11650,1,,3,8.55,single_method_pi,FALSE,FALSE,Credit card
11659,1,,6,339,single_method_pi,FALSE,TRUE,Bank account number payment
11660,1,,6,90,single_method_pi,FALSE,TRUE,Bank account number payment
11661,1,,1,1,single_method_pi,TRUE,TRUE,Cash
11664,1,,3,15.46,single_method_pi,FALSE,FALSE,Credit card
11668,1,,3,34,single_method_pi,FALSE,FALSE,Credit card
11670,1,,3,21,single_method_pi,FALSE,FALSE,Credit card
11675,1,,4,31.24,single_method_pi,TRUE,TRUE,Debit card
11677,1,,4,39.06,single_method_pi,TRUE,TRUE,Debit card
11680,1,,4,289.96,single_method_pi,TRUE,TRUE,Debit card
11682,1,,4,21.95,single_method_pi,TRUE,TRUE,Debit card
11684,1,,2,288.16,single_method_pi,TRUE,TRUE,Check
11685,1,,4,13.46,single_method_pi,TRUE,TRUE,Debit card
11686,1,,7,172.23,single_method_pi,FALSE,TRUE,Online banking bill payment
11696,1,,1,5.42,single_method_pi,TRUE,TRUE,Cash
11697,1,,1,2.86,single_method_pi,TRUE,TRUE,Cash
11699,1,,4,63.8,single_method_pi,TRUE,TRUE,Debit card
11700,1,,1,10.46,single_method_pi,TRUE,TRUE,Cash
11703,1,,4,42.4,single_method_pi,TRUE,TRUE,Debit card
11704,1,,4,60.5,single_method_pi,TRUE,TRUE,Debit card
11705,1,,1,0.18,single_method_pi,TRUE,TRUE,Cash
11711,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11714,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11715,1,,2,185,single_method_pi,TRUE,TRUE,Check
11716,1,,3,15,single_method_pi,FALSE,FALSE,Credit card
11718,1,,3,40,single_method_pi,FALSE,FALSE,Credit card
11725,1,,3,40.86,single_method_pi,FALSE,FALSE,Credit card
11733,1,,5,121.5,single_method_pi,FALSE,FALSE,Prepaid/gift/EBT card
11736,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11737,1,,1,6,single_method_pi,TRUE,TRUE,Cash
11739,1,,1,6.34,single_method_pi,TRUE,TRUE,Cash
11742,1,,1,11.23,single_method_pi,TRUE,TRUE,Cash
11743,1,,3,11.51,single_method_pi,FALSE,FALSE,Credit card
11744,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11745,1,,3,18.51,single_method_pi,FALSE,FALSE,Credit card
11750,1,,1,8.52,single_method_pi,TRUE,TRUE,Cash
11751,1,,1,16.86,single_method_pi,TRUE,TRUE,Cash
11753,1,,4,34,single_method_pi,TRUE,TRUE,Debit card
11757,1,,7,90,single_method_pi,FALSE,TRUE,Online banking bill payment
11758,1,,7,129,single_method_pi,FALSE,TRUE,Online banking bill payment
11759,1,,7,70,single_method_pi,FALSE,TRUE,Online banking bill payment
11760,1,,7,170,single_method_pi,FALSE,TRUE,Online banking bill payment
11770,1,,1,29,single_method_pi,TRUE,TRUE,Cash
11771,1,,1,13.19,single_method_pi,TRUE,TRUE,Cash
11772,1,,4,46.95,single_method_pi,TRUE,TRUE,Debit card
11773,1,,1,8,single_method_pi,TRUE,TRUE,Cash
11776,1,,1,17.11,single_method_pi,TRUE,TRUE,Cash
11780,1,,1,5,single_method_pi,TRUE,TRUE,Cash
11782,1,,3,264.8,single_method_pi,FALSE,FALSE,Credit card
11783,1,,3,362.62,single_method_pi,FALSE,FALSE,Credit card
11787,1,,3,30.66,single_method_pi,FALSE,FALSE,Credit card
11790,1,,3,13,single_method_pi,FALSE,FALSE,Credit card
11791,1,,3,4.23,single_method_pi,FALSE,FALSE,Credit card
11792,1,,1,2,single_method_pi,TRUE,TRUE,Cash
11793,1,,4,103,single_method_pi,TRUE,TRUE,Debit card
11798,1,,4,1.46,single_method_pi,TRUE,TRUE,Debit card
11799,1,,2,605,single_method_pi,TRUE,TRUE,Check
11800,1,,3,13.62,single_method_pi,FALSE,FALSE,Credit card
11801,1,,4,0.73,single_method_pi,TRUE,TRUE,Debit card
11803,1,,3,16.75,single_method_pi,FALSE,FALSE,Credit card
11805,1,,7,17.13,single_method_pi,FALSE,TRUE,Online banking bill payment
11806,1,,7,95.03,single_method_pi,FALSE,TRUE,Online banking bill payment
11807,1,,7,61.54,single_method_pi,FALSE,TRUE,Online banking bill payment
11808,1,,3,55,single_method_pi,FALSE,FALSE,Credit card
11813,1,,4,9.75,single_method_pi,TRUE,TRUE,Debit card
11814,1,,2,40,single_method_pi,TRUE,TRUE,Check
11815,1,,7,136,single_method_pi,FALSE,TRUE,Online banking bill payment
11816,1,,2,40,single_method_pi,TRUE,TRUE,Check
11818,1,,3,5,single_method_pi,FALSE,FALSE,Credit card
11827,1,,1,5,single_method_pi,TRUE,TRUE,Cash
11842,1,,7,228,single_method_pi,FALSE,TRUE,Online banking bill payment
11843,1,,7,24.78,single_method_pi,FALSE,TRUE,Online banking bill payment
11844,1,,7,24.5,single_method_pi,FALSE,TRUE,Online banking bill payment
11845,1,,7,228.04,single_method_pi,FALSE,TRUE,Online banking bill payment
11846,1,,3,73.16,single_method_pi,FALSE,FALSE,Credit card
11848,1,,1,39,single_method_pi,TRUE,TRUE,Cash
11851,1,,4,235,single_method_pi,TRUE,TRUE,Debit card
11852,1,,4,235,single_method_pi,TRUE,TRUE,Debit card
11857,1,,1,12,single_method_pi,TRUE,TRUE,Cash
11858,1,,1,36.35,single_method_pi,TRUE,TRUE,Cash
11860,1,,3,15.01,single_method_pi,FALSE,FALSE,Credit card
11861,1,,4,45,single_method_pi,TRUE,TRUE,Debit card
11869,1,,4,30,single_method_pi,TRUE,TRUE,Debit card
11870,1,,1,3,single_method_pi,TRUE,TRUE,Cash
11875,1,,4,26.59,single_method_pi,TRUE,TRUE,Debit card
11876,1,,1,1.1,single_method_pi,TRUE,TRUE,Cash
11880,1,,4,35.4,single_method_pi,TRUE,TRUE,Debit card
11881,1,,4,35.4,single_method_pi,TRUE,TRUE,Debit card
11883,1,,4,34.25,single_method_pi,TRUE,TRUE,Debit card
11884,1,,6,12.7,single_method_pi,FALSE,TRUE,Bank account number payment
11888,1,,2,100,single_method_pi,TRUE,TRUE,Check
11891,1,,2,61,single_method_pi,TRUE,TRUE,Check
11896,1,,1,15,single_method_pi,TRUE,TRUE,Cash
11904,1,,1,31.1,single_method_pi,TRUE,TRUE,Cash
11905,1,,1,4.01,single_method_pi,TRUE,TRUE,Cash
11906,1,,4,39.64,single_method_pi,TRUE,TRUE,Debit card
11907,1,,1,0.6,single_method_pi,TRUE,TRUE,Cash
11908,1,,1,0.9,single_method_pi,TRUE,TRUE,Cash
11915,1,,4,8.36,single_method_pi,TRUE,TRUE,Debit card
11919,1,,3,21.01,single_method_pi,FALSE,FALSE,Credit card
11920,1,,6,96.8,single_method_pi,FALSE,TRUE,Bank account number payment
11926,1,,1,1.5,single_method_pi,TRUE,TRUE,Cash
11929,1,,4,30,single_method_pi,TRUE,TRUE,Debit card
11930,1,,4,40,single_method_pi,TRUE,TRUE,Debit card
11931,1,,4,14,single_method_pi,TRUE,TRUE,Debit card
11934,1,,1,30.17,single_method_pi,TRUE,TRUE,Cash
11937,1,,7,135,single_method_pi,FALSE,TRUE,Online banking bill payment
11938,1,,4,7.17,single_method_pi,TRUE,TRUE,Debit card
11939,1,,1,1,single_method_pi,TRUE,TRUE,Cash
11944,1,,2,60,single_method_pi,TRUE,TRUE,Check
11957,1,,4,14.45,single_method_pi,TRUE,TRUE,Debit card
11958,1,,4,25.3,single_method_pi,TRUE,TRUE,Debit card
11961,1,,4,4.25,single_method_pi,TRUE,TRUE,Debit card
11963,1,,1,100,single_method_pi,TRUE,TRUE,Cash
11964,1,,1,3.99,single_method_pi,TRUE,TRUE,Cash
11965,1,,4,9.76,single_method_pi,TRUE,TRUE,Debit card
11966,1,,3,279.48,single_method_pi,FALSE,FALSE,Credit card
11971,1,,1,5,single_method_pi,TRUE,TRUE,Cash
11973,1,,4,14,single_method_pi,TRUE,TRUE,Debit card
11974,1,,4,8,single_method_pi,TRUE,TRUE,Debit card
11978,1,,3,10,single_method_pi,FALSE,FALSE,Credit card
11979,1,,3,21.15,single_method_pi,FALSE,FALSE,Credit card
11986,1,,3,31.02,single_method_pi,FALSE,FALSE,Credit card
11990,1,,3,10.46,single_method_pi,FALSE,FALSE,Credit card
11993,1,,7,255.65,single_method_pi,FALSE,TRUE,Online banking bill payment
11997,1,,1,4.13,single_method_pi,TRUE,TRUE,Cash
11998,1,,4,7.35,single_method_pi,TRUE,TRUE,Debit card
12000,1,,6,217.09,single_method_pi,FALSE,TRUE,Bank account number payment
12004,1,,4,17.02,single_method_pi,TRUE,TRUE,Debit card
12007,1,,3,9.03,single_method_pi,FALSE,FALSE,Credit card
12011,1,,1,8.48,single_method_pi,TRUE,TRUE,Cash
12013,1,,4,101,single_method_pi,TRUE,TRUE,Debit card
12017,1,,1,51,single_method_pi,TRUE,TRUE,Cash
12021,1,,1,4.5600000000000005,single_method_pi,TRUE,TRUE,Cash
12031,1,,1,8,single_method_pi,TRUE,TRUE,Cash
