sample_window,qyears,truncation_rule,n_households,n_cuids,n_complete_12_month_households,n_partial_panel_households,weighted_population,statistic,group,paper,share_pct,diff,n_households_in_group
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require interviews 2-5 consecutive,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Save,64,62.67843803596629,-1.3215619640337124,1352
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require positive weights in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Borrow,7,7.074220899828806,0.07422089982880564,162
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require positive weights in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Borrow and save,29,30.247341064204857,1.247341064204857,710
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require positive weights in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Save,64,62.67843803596629,-1.3215619640337124,1352
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require age 25-64 in interviews 2-5,2176,1109,2176,0,7607895.379000005,Puzzle size (%),Borrow,7,7.113599077530102,0.11359907753010212,159
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require age 25-64 in interviews 2-5,2176,1109,2176,0,7607895.379000005,Puzzle size (%),Borrow and save,29,30.429439955762025,1.4294399557620245,699
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require age 25-64 in interviews 2-5,2176,1109,2176,0,7607895.379000005,Puzzle size (%),Save,64,62.45696096670779,-1.5430390332922101,1318
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require complete income in interviews 2-5,1992,1035,1992,0,6979710.484249993,Puzzle size (%),Borrow,7,7.083269741139195,0.08326974113919494,145
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require complete income in interviews 2-5,1992,1035,1992,0,6979710.484249993,Puzzle size (%),Borrow and save,29,30.66140377640554,1.661403776405539,648
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require complete income in interviews 2-5,1992,1035,1992,0,6979710.484249993,Puzzle size (%),Save,64,62.255326482455324,-1.7446735175446761,1199
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require valid liquid assets in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Borrow,7,7.074220899828806,0.07422089982880564,162
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require valid liquid assets in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Borrow and save,29,30.247341064204857,1.247341064204857,710
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require valid liquid assets in interviews 2-5,2224,1132,2224,0,7790074.289500006,Puzzle size (%),Save,64,62.67843803596629,-1.3215619640337124,1352
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require fifth balance detail row,1587,802,1221,366,5492634.818749999,Puzzle size (%),Borrow,7,13.679990037477129,6.679990037477129,215
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require fifth balance detail row,1587,802,1221,366,5492634.818749999,Puzzle size (%),Borrow and save,29,54.60630912984265,25.60630912984265,890
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require fifth balance detail row,1587,802,1221,366,5492634.818749999,Puzzle size (%),Save,64,31.713700832680175,-32.286299167319825,482
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require second or fifth balance detail row,1847,942,1453,394,6433272.7245,Puzzle size (%),Borrow,7,11.953094889347556,4.953094889347556,220
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require second or fifth balance detail row,1847,942,1453,394,6433272.7245,Puzzle size (%),Borrow and save,29,47.59178026667532,18.591780266675322,910
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,require second or fifth balance detail row,1847,942,1453,394,6433272.7245,Puzzle size (%),Save,64,40.45512484397711,-23.54487515602289,717
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude fifth-only panels,2799,1437,2224,575,9868087.18825001,Puzzle size (%),Borrow,7,7.180127016851492,0.18012701685149235,204
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude fifth-only panels,2799,1437,2224,575,9868087.18825001,Puzzle size (%),Borrow and save,29,29.81661906071772,0.81661906071772,876
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude fifth-only panels,2799,1437,2224,575,9868087.18825001,Puzzle size (%),Save,64,63.0032539224306,-0.9967460775693979,1719
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude topcoded assets and fifth-only panels,2724,1401,2160,564,9622690.238000005,Puzzle size (%),Borrow,7,7.363233947321411,0.3632339473214108,204
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude topcoded assets and fifth-only panels,2724,1401,2160,564,9622690.238000005,Puzzle size (%),Borrow and save,29,30.10352047196382,1.1035204719638187,862
rolling_2001Q3_to_2002Q2,20013;20014;20021;20022,exclude topcoded assets and fifth-only panels,2724,1401,2160,564,9622690.238000005,Puzzle size (%),Save,64,62.53324558071462,-1.4667544192853796,1658
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,current valid flags,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow,7,7.593540253182148,0.5935402531821481,233
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,current valid flags,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow and save,29,28.613596255948128,-0.38640374405187217,905
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,current valid flags,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Save,64,63.792863490869614,-0.20713650913038606,1859
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INC_RANK,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow,7,7.593540253182148,0.5935402531821481,233
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INC_RANK,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow and save,29,28.613596255948128,-0.38640374405187217,905
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INC_RANK,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Save,64,63.792863490869614,-0.20713650913038606,1859
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INCLASS,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow,7,7.593540253182148,0.5935402531821481,233
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INCLASS,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Borrow and save,29,28.613596255948128,-0.38640374405187217,905
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,income complete via INCLASS,2997,2237,2227,770,10545163.521250011,Puzzle size (%),Save,64,63.792863490869614,-0.20713650913038606,1859
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded liquid assets,2914,2172,2159,755,10273986.160000013,Puzzle size (%),Borrow,7,7.793968419653766,0.7939684196537664,233
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded liquid assets,2914,2172,2159,755,10273986.160000013,Puzzle size (%),Borrow and save,29,28.87499518249299,-0.12500481750700843,889
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded liquid assets,2914,2172,2159,755,10273986.160000013,Puzzle size (%),Save,64,63.33103639785308,-0.668963602146917,1792
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 present,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow,7,7.617938597368109,0.6179385973681093,172
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 present,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow and save,29,30.015240397025977,1.015240397025977,702
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 present,2227,1667,2227,0,7769891.90625,Puzzle size (%),Save,64,62.366821005606006,-1.6331789943939938,1353
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 consecutive,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow,7,7.617938597368109,0.6179385973681093,172
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 consecutive,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow and save,29,30.015240397025977,1.015240397025977,702
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require interviews 2-5 consecutive,2227,1667,2227,0,7769891.90625,Puzzle size (%),Save,64,62.366821005606006,-1.6331789943939938,1353
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require positive weights in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow,7,7.617938597368109,0.6179385973681093,172
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require positive weights in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow and save,29,30.015240397025977,1.015240397025977,702
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require positive weights in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Save,64,62.366821005606006,-1.6331789943939938,1353
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require age 25-64 in interviews 2-5,2176,1632,2176,0,7574802.466249999,Puzzle size (%),Borrow,7,7.64353663781588,0.6435366378158802,168
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require age 25-64 in interviews 2-5,2176,1632,2176,0,7574802.466249999,Puzzle size (%),Borrow and save,29,30.184516473363846,1.1845164733638462,690
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require age 25-64 in interviews 2-5,2176,1632,2176,0,7574802.466249999,Puzzle size (%),Save,64,62.1719468888204,-1.8280531111795995,1318
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require complete income in interviews 2-5,2026,1540,2026,0,7062318.877750001,Puzzle size (%),Borrow,7,7.824331757249212,0.8243317572492117,160
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require complete income in interviews 2-5,2026,1540,2026,0,7062318.877750001,Puzzle size (%),Borrow and save,29,30.314634358199363,1.3146343581993634,646
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require complete income in interviews 2-5,2026,1540,2026,0,7062318.877750001,Puzzle size (%),Save,64,61.861033884551446,-2.1389661154485538,1220
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require valid liquid assets in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow,7,7.617938597368109,0.6179385973681093,172
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require valid liquid assets in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Borrow and save,29,30.015240397025977,1.015240397025977,702
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require valid liquid assets in interviews 2-5,2227,1667,2227,0,7769891.90625,Puzzle size (%),Save,64,62.366821005606006,-1.6331789943939938,1353
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require fifth balance detail row,1586,1160,1212,374,5433360.143750004,Puzzle size (%),Borrow,7,14.197204733194885,7.197204733194885,225
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require fifth balance detail row,1586,1160,1212,374,5433360.143750004,Puzzle size (%),Borrow and save,29,54.264036296057085,25.264036296057085,883
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require fifth balance detail row,1586,1160,1212,374,5433360.143750004,Puzzle size (%),Save,64,31.53875897074797,-32.46124102925203,478
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require second or fifth balance detail row,1852,1367,1450,402,6388974.979000006,Puzzle size (%),Borrow,7,12.533328732417923,5.533328732417923,233
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require second or fifth balance detail row,1852,1367,1450,402,6388974.979000006,Puzzle size (%),Borrow and save,29,47.2274586207923,18.227458620792298,905
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,require second or fifth balance detail row,1852,1367,1450,402,6388974.979000006,Puzzle size (%),Save,64,40.239212646789625,-23.760787353210375,714
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude fifth-only panels,2802,2096,2227,575,9844810.057,Puzzle size (%),Borrow,7,7.535983329840692,0.5359833298406924,216
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude fifth-only panels,2802,2096,2227,575,9844810.057,Puzzle size (%),Borrow and save,29,29.419306763980174,0.41930676398017397,867
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude fifth-only panels,2802,2096,2227,575,9844810.057,Puzzle size (%),Save,64,63.0447099061791,-0.9552900938208992,1719
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded assets and fifth-only panels,2719,2031,2159,560,9573632.695749996,Puzzle size (%),Borrow,7,7.749443375651455,0.7494433756514551,216
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded assets and fifth-only panels,2719,2031,2159,560,9573632.695749996,Puzzle size (%),Borrow and save,29,29.72265028000515,0.7226502800051513,851
rolling_2001Q4_to_2002Q3,20014;20021;20022;20023,exclude topcoded assets and fifth-only panels,2719,2031,2159,560,9573632.695749996,Puzzle size (%),Save,64,62.52790634434342,-1.472093655656579,1652
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,current valid flags,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow,7,7.1181897792009226,0.11818977920092255,217
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,current valid flags,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow and save,29,28.283184759610418,-0.7168152403895824,895
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,current valid flags,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Save,64,64.59862546118855,0.5986254611885471,1911
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INC_RANK,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow,7,7.1181897792009226,0.11818977920092255,217
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INC_RANK,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow and save,29,28.283184759610418,-0.7168152403895824,895
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INC_RANK,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Save,64,64.59862546118855,0.5986254611885471,1911
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INCLASS,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow,7,7.1181897792009226,0.11818977920092255,217
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INCLASS,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Borrow and save,29,28.283184759610418,-0.7168152403895824,895
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,income complete via INCLASS,3023,3023,2250,773,10604153.719750011,Puzzle size (%),Save,64,64.59862546118855,0.5986254611885471,1911
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded liquid assets,2929,2929,2169,760,10287686.419000005,Puzzle size (%),Borrow,7,7.337157797266636,0.3371577972666362,217
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded liquid assets,2929,2929,2169,760,10287686.419000005,Puzzle size (%),Borrow and save,29,28.616686518193475,-0.3833134818065247,878
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded liquid assets,2929,2929,2169,760,10287686.419000005,Puzzle size (%),Save,64,64.04615568453978,0.04615568453978369,1834
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 present,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow,7,7.174039873054193,0.174039873054193,161
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 present,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow and save,29,30.029986458350887,1.029986458350887,700
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 present,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Save,64,62.79597366859494,-1.2040263314050605,1389
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 consecutive,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow,7,7.174039873054193,0.174039873054193,161
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 consecutive,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow and save,29,30.029986458350887,1.029986458350887,700
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require interviews 2-5 consecutive,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Save,64,62.79597366859494,-1.2040263314050605,1389
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require positive weights in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow,7,7.174039873054193,0.174039873054193,161
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require positive weights in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow and save,29,30.029986458350887,1.029986458350887,700
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require positive weights in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Save,64,62.79597366859494,-1.2040263314050605,1389
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require age 25-64 in interviews 2-5,2202,2202,2202,0,7644805.709999998,Puzzle size (%),Borrow,7,7.229911474754795,0.229911474754795,158
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require age 25-64 in interviews 2-5,2202,2202,2202,0,7644805.709999998,Puzzle size (%),Borrow and save,29,30.1253496669963,1.1253496669963,689
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require age 25-64 in interviews 2-5,2202,2202,2202,0,7644805.709999998,Puzzle size (%),Save,64,62.644738858248886,-1.3552611417511145,1355
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require complete income in interviews 2-5,2077,2077,2077,0,7198681.070749993,Puzzle size (%),Borrow,7,7.345620813076362,0.34562081307636205,152
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require complete income in interviews 2-5,2077,2077,2077,0,7198681.070749993,Puzzle size (%),Borrow and save,29,30.539761112391563,1.539761112391563,658
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require complete income in interviews 2-5,2077,2077,2077,0,7198681.070749993,Puzzle size (%),Save,64,62.114618074532174,-1.8853819254678257,1267
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require valid liquid assets in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow,7,7.174039873054193,0.174039873054193,161
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require valid liquid assets in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Borrow and save,29,30.029986458350887,1.029986458350887,700
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require valid liquid assets in interviews 2-5,2250,2250,2250,0,7811094.253249998,Puzzle size (%),Save,64,62.79597366859494,-1.2040263314050605,1389
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require fifth balance detail row,1567,1567,1210,357,5394051.47525,Puzzle size (%),Borrow,7,13.414816095474182,6.4148160954741815,208
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require fifth balance detail row,1567,1567,1210,357,5394051.47525,Puzzle size (%),Borrow and save,29,54.23152192600123,25.23152192600123,871
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require fifth balance detail row,1567,1567,1210,357,5394051.47525,Puzzle size (%),Save,64,32.353661978524535,-31.646338021475465,488
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require second or fifth balance detail row,1848,1848,1462,386,6373806.574499998,Puzzle size (%),Borrow,7,11.842590097883742,4.8425900978837415,217
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require second or fifth balance detail row,1848,1848,1462,386,6373806.574499998,Puzzle size (%),Borrow and save,29,47.05496399512676,18.054963995126762,895
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,require second or fifth balance detail row,1848,1848,1462,386,6373806.574499998,Puzzle size (%),Save,64,41.10244590698945,-22.897554093010548,736
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude fifth-only panels,2827,2827,2250,577,9892483.23175001,Puzzle size (%),Borrow,7,7.071886905045993,0.07188690504599293,202
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude fifth-only panels,2827,2827,2250,577,9892483.23175001,Puzzle size (%),Borrow and save,29,29.038111535841615,0.03811153584161531,856
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude fifth-only panels,2827,2827,2250,577,9892483.23175001,Puzzle size (%),Save,64,63.890001559112214,-0.10999844088778588,1769
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded assets and fifth-only panels,2734,2734,2169,565,9577983.960000005,Puzzle size (%),Borrow,7,7.304096866017295,0.3040968660172947,202
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded assets and fifth-only panels,2734,2734,2169,565,9577983.960000005,Puzzle size (%),Borrow and save,29,29.43584932929868,0.43584932929868003,840
rolling_2002Q1_to_2002Q4,20021;20022;20023;20024,exclude topcoded assets and fifth-only panels,2734,2734,2169,565,9577983.960000005,Puzzle size (%),Save,64,63.26005380468386,-0.7399461953161435,1692
