QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,UTILY,UTILY_,WHATPROP,WHAT_ROP,BLPERIOD,BLPE_IOD,QFUELADZ,QFUE_ADZ,UTLPTYPE,UTLP_YPE,UTIL1,UTIL1_,UTIL2,UTIL2_,UTIL3,UTIL3_,UTIL4,UTIL4_,UTIL5,UTIL5_,UTIL6,UTIL6_,UTIL7,UTIL7_,UTIL8,UTIL8_,UTIL9,UTIL9_,QADFUL1X,QADF_L1X,QADFUL2X,QADF_L2X,QADFUL3X,QADF_L3X
20183,03930362,52,0,1,120,D,01,D,,A,1.00,D,1,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930362,52,3,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,E,113,E,112,E
20183,03930362,52,4,1,110,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,E,40,E,38,E
20183,03930362,53,0,1,205,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,158,D,0,D
20183,03930384,40,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D
20183,03930384,41,0,1,150,D,01,D,5,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D
20183,03930384,42,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D
20183,03930392,14,0,1,120,D,40,D,,A,1.00,D,4,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930392,14,3,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,79,E,84,E,99,E
20183,03930392,14,4,1,110,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,E,53,E,50,E
20183,03930392,15,0,1,230,D,40,D,,A,1.00,D,4,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930392,15,5,1,205,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,E,38,E,39,E
20183,03930392,15,6,1,210,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,26,E,21,E,24,E
20183,03930422,39,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,280,D,280,D,295,D
20183,03930422,40,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,70,D,65,D
20183,03930422,41,0,1,205,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,208,D,0,D
20183,03930422,42,0,1,100,D,02,D,,A,1.00,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,95,D,103,D
20183,03930432,28,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,52,D,45,D
20183,03930432,29,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D
20183,03930432,30,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,D,29,D,29,D
20183,03930432,31,0,1,210,D,01,D,4,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,20,D,0,D
20183,03930442,11,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D
20183,03930452,25,0,1,120,D,40,D,,A,1.00,D,4,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930452,25,3,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,187,E,189,E,186,E
20183,03930452,25,4,1,110,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,23,E,21,E,24,E
20183,03930472,65,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,109,D,109,D,109,D
20183,03930472,66,0,1,110,D,01,D,1,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,D,20,D,0,D
20183,03930472,67,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D
20183,03930472,68,0,1,210,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D
20183,03930482,13,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,240,D,245,D
20183,03930482,14,0,1,230,D,40,D,,A,1.00,D,4,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930482,14,5,1,205,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,73,E,76,E,74,E
20183,03930482,14,6,1,210,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,E,44,E,46,E
20183,03930512,22,0,1,900,D,01,D,2,D,1.00,D,1,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,A,0,D,,H,0,D
20183,03930512,22,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,198,E,,A
20183,03930512,22,10,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,E,,A
20183,03930512,23,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D
20183,03930542,11,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,400,D,380,D
20183,03930542,12,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,57,D,59,D
20183,03930562,41,0,1,900,D,01,D,,A,1.00,D,1,D,205,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930562,41,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,61,E,67,E,70,E
20183,03930562,41,10,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,E,30,E,30,E
20183,03930562,41,11,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,E,18,E,20,E
20183,03930562,42,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,93,D,92,D
20183,03930572,21,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D
20183,03930572,22,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D
20183,03930592,50,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,150,D,150,D
20183,03930592,51,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D
20183,03930592,52,0,1,210,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D
20183,03930612,6,0,1,120,D,40,D,,A,1.00,D,4,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930612,6,3,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,127,E,126,E,126,E
20183,03930612,6,4,1,110,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,E,19,E,19,E
20183,03930612,7,0,1,120,D,40,D,1,D,1.00,D,4,D,100,D,110,D,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D
20183,03930612,8,0,1,205,D,40,D,3,D,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,69,D,0,D,0,D
20183,03930652,38,0,1,270,D,40,D,5,D,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,0,D,0,D
20183,03930672,21,0,1,120,D,01,D,,A,1.00,D,1,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930672,21,3,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,E,195,E,229,E
20183,03930672,21,4,1,110,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,E,85,E,91,E
20183,03930682,17,0,1,120,D,01,D,,A,1.00,D,1,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930682,17,3,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,E,53,E,53,E
20183,03930682,17,4,1,110,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,E,32,E,32,E
20183,03930682,18,0,1,210,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,31,D,31,D
20183,03930702,22,0,1,900,D,01,D,,A,1.00,D,1,D,205,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930702,22,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,99,E,105,E,112,E
20183,03930702,22,10,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,E,47,E,47,E
20183,03930702,22,11,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,E,28,E,30,E
20183,03930702,23,0,1,900,D,01,D,,A,1.00,D,1,D,100,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930702,23,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,E,12,E,12,E
20183,03930702,23,10,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,6,E,5,E,5,E
20183,03930702,23,11,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3,E,3,E,3,E
20183,03930702,24,0,1,900,D,01,D,,A,1.00,D,1,D,100,D,205,D,210,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930702,24,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,E,14,E,14,E
20183,03930702,24,10,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,E,8,E,7,E
20183,03930702,24,11,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,E,3,E,4,E
20183,03930722,20,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D
20183,03930732,43,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,121,D,121,D,121,D
20183,03930732,44,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D
20183,03930732,45,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D
20183,03930732,46,0,1,205,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,132,D,0,D
20183,03930732,47,0,1,210,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,88,D
20183,03930762,11,0,1,900,D,40,D,2,D,1.00,D,4,D,205,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,H,0,D,,H
20183,03930762,11,9,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,102,E,,A,103,E
20183,03930762,11,10,1,205,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,59,E,,A,60,E
20183,03930762,11,11,1,210,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,39,E,,A,37,E
20183,03930762,12,0,1,110,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D
20183,03930812,29,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,F,142,F,133,F
20183,03930812,30,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D
20183,03930812,31,0,1,230,D,01,D,,A,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930812,31,5,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,E,33,E,32,E
20183,03930812,31,6,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,E,19,E,20,E
20183,03930822,101,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D
20183,03930822,102,0,1,210,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,0,D,0,D
20183,03930852,48,0,1,900,D,01,D,,A,1.00,D,1,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930852,48,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,57,E,77,E,99,E
20183,03930852,48,10,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,19,E,20,E,27,E
20183,03930852,49,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,10,D,10,D
20183,03930902,12,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D
20183,03930902,13,0,1,205,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,12,D,12,D
20183,03930912,26,0,1,900,D,01,D,,A,1.00,D,1,D,130,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03930912,26,9,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,22,E,26,E,29,E
20183,03930912,26,10,1,130,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,E,42,E,39,E
20183,03930912,27,0,1,130,D,01,D,1,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,217,D,217,D
20183,03930912,28,0,1,230,D,01,D,3,D,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,,H
20183,03930912,28,5,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,E
20183,03930912,28,6,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,E
20183,03930932,20,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,146,D,180,D,157,D
20183,03930932,21,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,31,D,31,D
20183,03930932,22,0,1,205,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,153,D,0,D
20183,03930932,23,0,1,210,D,01,D,2,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,26,D,0,D
20183,03930942,87,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,120,D,153,D
20183,03930942,88,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,17,D,15,D
20183,03930942,89,0,1,205,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,260,D,0,D
20183,03930972,21,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,18,D,18,D
20183,03930972,22,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,205,D,207,D,205,D
20183,03931012,36,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,230,D,240,D
20183,03931012,37,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,18,D
20183,03931012,38,0,1,230,D,01,D,,A,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931012,38,5,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,51,E,55,E,53,E
20183,03931012,38,6,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,E,32,E,34,E
20183,03931032,25,0,1,120,D,40,D,1,D,1.00,D,4,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,0,D,0,D
20183,03931032,25,3,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,192,E,,A,,A
20183,03931032,25,4,1,110,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,E,,A,,A
20183,03931032,26,0,1,205,D,40,D,1,D,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,0,D,0,D
20183,03931032,27,0,1,210,D,40,D,1,D,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,119,D,0,D,0,D
20183,03931052,13,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D
20183,03931062,28,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,48,D,48,D
20183,03931062,29,0,1,110,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D
20183,03931062,30,0,1,205,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D
20183,03931072,28,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,215,D,160,D,120,D
20183,03931082,74,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,112,D,152,D,192,D
20183,03931082,75,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,43,D,43,D
20183,03931092,19,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D
20183,03931092,20,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,102,F,94,F,92,F
20183,03931112,29,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,76,D,90,D
20183,03931112,30,0,1,205,D,40,D,3,D,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,0,D,0,D
20183,03931122,29,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,161,D,126,D
20183,03931122,30,0,1,900,D,01,D,,A,1.00,D,1,D,205,D,110,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931122,30,9,1,110,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,E,42,E,41,E
20183,03931122,30,10,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,E,64,E,71,E
20183,03931132,26,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,137,D,144,D,142,D
20183,03931132,27,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,15,D,14,D
20183,03931132,28,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,40,D,34,D
20183,03931152,46,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,D,71,D,71,D
20183,03931152,47,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D
20183,03931152,48,0,1,205,D,01,D,2,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,100,D,0,D
20183,03931182,13,0,1,900,D,40,D,,A,1.00,D,4,D,205,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931182,13,9,1,100,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,71,E,79,E,73,E
20183,03931182,13,10,1,205,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,E,43,E,43,E
20183,03931182,13,11,1,210,D,40,D,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,E,23,E,26,E
20183,03931232,60,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,104,F,121,F,126,F
20183,03931232,61,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,69,F,53,F,53,F
20183,03931252,60,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,125,D,117,D
20183,03931252,61,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D
20183,03931282,34,0,1,205,D,42,D,,A,1.00,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D
20183,03931282,35,0,1,210,D,42,D,,A,1.00,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D
20183,03931322,41,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,175,D,175,D,175,D
20183,03931322,42,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,151,D,151,D,151,D
20183,03931322,43,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,86,D,86,D,86,D
20183,03931322,44,0,1,210,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,18,D,18,D,18,D
20183,03931352,40,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,120,D,104,D
20183,03931352,41,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,65,D,70,D
20183,03931352,42,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,65,D,70,D
20183,03931382,19,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,219,D,235,D,215,D
20183,03931382,20,0,1,210,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,78,D,0,D,0,D
20183,03931442,27,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,80,D,75,D
20183,03931462,54,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,114,D,120,D
20183,03931462,55,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,58,D,57,D
20183,03931462,56,0,1,230,D,01,D,,A,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931462,56,5,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,E,76,E,70,E
20183,03931462,56,6,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,49,E,43,E,45,E
20183,03931492,45,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,215,D,215,D
20183,03931492,46,0,1,230,D,01,D,,A,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931492,46,5,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,E,73,E,70,E
20183,03931492,46,6,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,E,42,E,45,E
20183,03931522,16,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D
20183,03931522,17,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D
20183,03931522,18,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D
20183,03931552,40,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,231,D,263,D,268,D
20183,03931572,15,0,1,100,D,40,D,,A,1.00,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,247,D,247,D,143,D
20183,03931582,6,0,1,100,D,42,D,,A,1.00,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D
20183,03931582,7,0,1,110,D,42,D,,A,1.00,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D
20183,03931602,52,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,125,D
20183,03931602,53,0,1,210,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D
20183,03931622,23,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D
20183,03931622,24,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D
20183,03931622,25,0,1,205,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D
20183,03931662,25,0,1,120,D,01,D,,A,1.00,D,1,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20183,03931662,25,3,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,E,54,E,53,E
20183,03931662,25,4,1,110,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,E,46,E,47,E
20183,03931662,26,0,1,210,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,0,D,0,D
