QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,AGESEX1,CLOTHA9_,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20181,03759042,4,203,1,280,D,10,D,3,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,4,204,1,100,D,10,D,18,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,4,205,1,145,D,10,D,7,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,5,0,1,900,D,11,D,,H,2,D,170,D,150,D,280,D,100,D,145,D,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20181,03759042,5,101,1,150,D,11,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,5,102,1,280,D,11,D,54,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,5,103,1,100,D,11,D,137,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,5,104,1,145,D,11,D,34,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,5,201,1,170,D,11,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,5,202,1,150,D,11,D,19,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,5,203,1,280,D,11,D,3,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,5,204,1,100,D,11,D,18,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,5,205,1,145,D,11,D,7,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,6,0,1,900,D,12,D,,H,2,D,170,D,150,D,280,D,100,D,145,D,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20181,03759042,6,101,1,150,D,12,D,58,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,6,102,1,280,D,12,D,54,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,6,103,1,100,D,12,D,139,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,6,104,1,145,D,12,D,34,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759042,6,201,1,170,D,12,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,6,202,1,150,D,12,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,6,203,1,280,D,12,D,3,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,6,204,1,100,D,12,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,6,205,1,145,D,12,D,7,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,7,0,1,900,D,12,D,,H,2,D,170,D,150,D,280,D,100,D,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,7,1,1,170,D,12,D,156,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,7,2,1,150,D,12,D,158,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,7,3,1,280,D,12,D,34,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759042,7,4,1,100,D,12,D,187,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759092,1,0,1,100,D,12,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759092,2,0,1,280,D,12,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759102,1,0,1,100,D,12,D,64,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759102,2,0,1,230,D,12,D,32,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759102,3,0,1,240,D,11,D,32,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759142,3,0,1,900,D,11,D,,H,1,D,150,D,220,D,170,D,280,D,145,D,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20181,03759142,3,1,1,150,D,11,D,88,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20181,03759142,3,2,1,280,D,11,D,122,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20181,03759142,3,3,1,145,D,11,D,190,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20181,03759162,3,0,1,100,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,3,D,4,D,,A,,A,,A
20181,03759162,3,200,1,100,D,12,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759162,3,300,1,100,D,12,D,97,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759162,3,400,1,100,D,12,D,55,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759162,4,0,1,145,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20181,03759162,4,100,1,145,D,12,D,83,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759162,4,200,1,145,D,12,D,18,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759162,4,300,1,145,D,12,D,29,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759162,4,400,1,145,D,12,D,17,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759162,5,0,1,200,D,11,D,53,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759162,6,0,1,230,D,11,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,4,D,,A,,A,,A,,A
20181,03759162,6,200,1,230,D,11,D,17,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759162,6,400,1,230,D,11,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759162,7,0,1,260,D,10,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20181,03759162,7,300,1,260,D,10,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759162,7,400,1,260,D,10,D,11,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759162,8,0,1,280,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,3,D,4,D,,A,,A,,A
20181,03759162,8,200,1,280,D,12,D,46,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759162,8,300,1,280,D,12,D,72,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759162,8,400,1,280,D,12,D,41,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759162,9,0,1,380,D,12,D,106,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20181,03759182,2,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,1,1,100,D,12,D,192,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,2,1,110,D,12,D,168,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,3,1,145,D,12,D,218,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,4,1,150,D,12,D,142,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,5,1,170,D,12,D,157,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,6,1,200,D,12,D,131,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,7,1,210,D,12,D,26,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,8,1,220,D,12,D,72,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,9,1,230,D,12,D,65,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,10,1,240,D,12,D,87,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,11,1,250,D,12,D,87,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,12,1,280,D,12,D,190,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,2,13,1,310,D,12,D,87,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759182,3,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759182,3,1,1,100,D,12,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759182,3,2,1,145,D,12,D,36,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759182,3,3,1,200,D,12,D,17,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759182,3,4,1,210,D,12,D,9,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759182,3,5,1,230,D,12,D,12,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759212,5,0,1,100,D,11,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20181,03759212,5,100,1,100,D,11,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759212,5,200,1,100,D,11,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759212,5,300,1,100,D,11,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759212,5,400,1,100,D,11,D,12,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759212,6,0,1,145,D,11,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20181,03759212,6,100,1,145,D,11,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759212,6,200,1,145,D,11,D,13,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759212,6,300,1,145,D,11,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759212,6,400,1,145,D,11,D,13,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759212,7,0,1,150,D,11,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,3,D,4,D,,A,,A
20181,03759212,7,100,1,150,D,11,D,70,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759212,7,200,1,150,D,11,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759212,7,300,1,150,D,11,D,26,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759212,7,400,1,150,D,11,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759232,2,0,1,100,D,12,D,20,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759232,3,0,1,145,D,12,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759232,4,0,1,170,D,12,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759232,5,0,1,220,D,12,D,48,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759242,1,0,1,145,D,12,D,76,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,F,,A,,A,,A,,A,,A
20181,03759242,2,0,1,150,D,12,D,92,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,F,,A,,A,,A,,A,,A
20181,03759242,3,0,1,170,D,12,D,86,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759242,4,0,1,380,D,12,D,76,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20181,03759262,3,0,1,280,D,11,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759292,2,0,1,220,D,12,D,100,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759292,3,0,1,220,D,12,D,100,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759302,2,0,1,145,D,11,D,16,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759302,3,0,2,280,D,10,D,45,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759382,4,0,1,145,D,11,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759382,5,0,1,145,D,11,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759402,1,0,1,150,D,12,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759412,1,0,1,260,D,11,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759422,1,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759422,1,1,1,145,D,12,D,17,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759422,1,2,1,230,D,12,D,9,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759422,1,3,1,240,D,12,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759422,2,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759422,2,1,1,150,D,12,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759422,2,2,1,210,D,12,D,12,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759422,3,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759422,3,1,1,145,D,12,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759422,3,2,1,150,D,12,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759422,3,3,1,230,D,12,D,17,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759422,3,4,1,280,D,12,D,45,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759502,1,0,1,275,D,12,D,,H,1,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759502,1,1,1,145,D,12,D,54,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759502,1,2,1,150,D,12,D,146,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,0,1,900,D,12,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,1,1,100,D,12,D,56,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,2,1,130,D,12,D,70,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,3,1,145,D,12,D,112,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,4,1,150,D,12,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,5,1,200,D,12,D,53,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,6,1,210,D,12,D,55,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,7,1,220,D,12,D,67,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,8,1,230,D,12,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,9,1,260,D,12,D,28,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,2,10,1,280,D,12,D,100,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759572,3,0,1,380,D,12,D,800,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20181,03759592,1,0,1,275,D,12,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759592,1,1,1,150,D,12,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759592,1,2,1,145,D,12,D,30,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03759592,2,0,1,275,D,12,D,,H,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759592,2,1,1,150,D,12,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759592,2,2,1,145,D,12,D,68,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03759592,3,0,1,170,D,12,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759602,1,0,1,145,D,12,D,159,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759602,2,0,1,280,D,12,D,212,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759622,1,0,2,145,D,10,D,180,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759622,2,0,2,280,D,10,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759652,2,0,1,100,D,12,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759652,3,0,1,220,D,12,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759652,4,0,1,310,D,13,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20181,03759662,6,0,1,145,D,11,D,107,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759662,7,0,1,100,D,12,D,299,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759792,1,0,1,145,D,11,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759792,2,0,1,150,D,11,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759792,3,0,1,150,D,11,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759802,10,0,1,230,D,10,D,17,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759802,11,0,1,230,D,10,D,49,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759802,12,0,1,230,D,11,D,49,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03759802,13,0,1,230,D,12,D,17,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03759922,1,0,1,900,D,12,D,,H,1,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,4,A,F,,A,,A,,A,,A,,A
20181,03759922,1,1,1,145,D,12,D,36,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,F,,A,,A,,A,,A,,A
20181,03759922,1,2,1,280,D,12,D,36,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,F,,A,,A,,A,,A,,A
20181,03759922,1,3,1,310,D,12,D,28,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,F,,A,,A,,A,,A,,A
20181,03759922,2,0,2,150,D,10,D,160,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03760022,1,0,1,110,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,1,D,2,D,,A,,A,,A
20181,03760022,1,100,1,110,D,12,D,671,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03760022,1,200,1,110,D,12,D,146,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03760022,1,300,1,110,D,12,D,236,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03760022,2,0,2,900,D,10,D,,H,2,D,900,D,150,D,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03760022,2,1,2,150,D,10,D,229,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03760022,2,2,2,280,D,10,D,298,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03760032,10,0,1,100,D,12,D,127,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20181,03760032,11,0,1,145,D,10,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20181,03760032,11,300,1,145,D,10,D,52,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20181,03760032,11,400,1,145,D,10,D,29,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20181,03760032,12,0,1,200,D,12,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20181,03760032,12,100,1,200,D,12,D,31,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20181,03760032,12,200,1,200,D,12,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
