QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20183,03906532,38,0,1,,A,,A,,A,1,D,2,D,,A,169,D,169,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906552,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20183,03906562,7,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,53,D,53,D,53,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906572,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20183,03906572,18,0,1,,A,,A,,A,1,D,2,D,,A,58,D,58,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906582,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,1,D
20183,03906582,46,0,1,,A,,A,,A,1,D,1,D,,A,60,D,60,D,60,D,77,D,77,D,77,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03906592,13,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20183,03906622,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20183,03906622,49,0,1,,A,,A,,A,1,D,1,D,,A,38,E,38,E,38,E,48,E,48,E,48,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03906632,37,0,1,,A,1,D,,A,1,D,1,D,,A,67,E,85,E,69,E,123,E,142,E,116,E,72,E,83,E,68,E,,A,,A,,A,2,D,1,D
20183,03906632,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,91,D,186,D,99,D,,A,1,D
20183,03906632,39,0,1,,A,,A,,A,1,D,2,D,,A,37,D,37,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906642,21,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,1,D
20183,03906642,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906662,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20183,03906662,34,0,1,,A,,A,,A,1,D,1,D,,A,61,E,61,E,62,E,89,E,89,E,88,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03906672,34,0,1,,A,1,D,,A,1,D,1,D,,A,51,E,50,E,49,E,71,E,71,E,71,E,56,E,57,E,58,E,,A,,A,,A,2,D,1,D
20183,03906672,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D
20183,03906682,34,0,1,,A,1,D,,A,1,D,1,D,,A,61,E,58,E,60,E,87,E,89,E,89,E,39,E,40,E,38,E,,A,,A,,A,2,D,1,D
20183,03906682,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,260,D,,A,1,D
20183,03906702,56,0,1,0.33,D,,A,,A,1,D,1,D,,A,61,E,60,E,65,E,109,E,110,E,105,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03906702,57,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,,A,,A,,A,1,D
20183,03906732,3,0,1,,A,1,D,,A,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20183,03906742,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,150,D,,A,1,D
20183,03906742,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,74,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906752,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20183,03906762,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20183,03906772,30,0,1,,A,1,D,,A,1,D,1,D,,A,55,E,55,E,56,E,91,E,91,E,90,E,44,E,44,E,44,E,,A,,A,,A,2,D,1,D
20183,03906772,31,0,1,,A,,A,2,D,1,D,2,D,,A,70,E,69,E,69,E,,A,,A,,A,,A,,A,,A,180,E,181,E,181,E,2,D,1,D
20183,03906794,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20183,03906794,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906802,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D
20183,03906852,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906852,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,1,D
20183,03906862,43,0,1,,A,1,D,,A,1,D,2,D,,A,37,E,38,E,37,E,,A,,A,,A,28,E,27,E,28,E,,A,,A,,A,2,D,1,D
20183,03906862,44,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,64,D,64,D,64,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906862,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20183,03906882,27,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,70,G,70,G,70,G,,A,,A,,A,110,G,110,G,110,G,2,D,1,D
20183,03906892,32,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,1,D
20183,03906892,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906902,46,0,1,,A,,A,,A,1,D,2,D,,A,81,D,81,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906902,47,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,102,D,102,D,102,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906902,48,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,34,D,34,D,,A,1,D
20183,03906952,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,1,D
20183,03906952,23,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,69,E,70,E,100,E,100,E,100,E,80,E,81,E,80,E,,A,,A,,A,2,D,1,D
20183,03906962,16,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,1,D
20183,03906962,17,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906962,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20183,03906962,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906972,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20183,03906972,27,0,1,,A,,A,,A,1,D,1,D,,A,47,E,47,E,47,E,78,E,78,E,78,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03906982,41,0,1,0.85,D,,A,2,D,1,D,2,D,,A,17,E,17,E,17,E,,A,,A,,A,,A,,A,,A,33,E,33,E,33,E,2,D,1,D
20183,03906982,42,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906982,43,0,1,0.85,D,,A,,A,1,D,2,D,,A,15,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03906982,44,0,1,0.95,D,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,3,D,3,D,3,D,,A,,A,,A,,A,1,D
20183,03906992,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,53,D,53,D,53,D,,A,1,D
20183,03907022,34,0,1,,A,1,D,,A,1,D,1,D,,A,57,E,51,E,52,E,96,E,85,E,85,E,46,E,42,E,41,E,,A,,A,,A,2,D,1,D
20183,03907022,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,D,68,D,68,D,,A,1,D
20183,03907042,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,32,D,32,D,32,D,,A,1,D
20183,03907052,29,0,1,,A,1,D,,A,1,D,1,D,,A,58,E,55,E,59,E,73,E,74,E,70,E,69,E,71,E,71,E,,A,,A,,A,2,D,1,D
20183,03907082,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20183,03907082,13,0,1,,A,,A,,A,1,D,2,D,,A,52,D,52,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907112,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20183,03907122,18,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,93,E,93,E,92,E,52,E,52,E,53,E,,A,,A,,A,2,D,1,D
20183,03907152,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20183,03907152,26,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,193,D,193,D,193,D,,A,,A,,A,,A,1,D
20183,03907152,27,0,1,,A,,A,,A,1,D,2,D,,A,60,D,62,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907152,28,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,98,D,98,D,98,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907162,55,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,420,D,420,D,420,D,,A,1,D
20183,03907162,56,0,1,,A,1,D,,A,1,D,2,D,,A,45,E,46,E,45,E,,A,,A,,A,25,E,24,E,25,E,,A,,A,,A,2,D,1,D
20183,03907162,57,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,115,D,115,D,115,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907182,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20183,03907202,23,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D
20183,03907202,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20183,03907212,52,0,1,,A,1,D,,A,1,D,1,D,,A,33,E,35,E,35,E,56,E,56,E,56,E,29,E,27,E,27,E,,A,,A,,A,2,D,1,D
20183,03907212,53,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,22,D,22,D,22,D,,A,1,D
20183,03907242,15,0,1,,A,1,D,,A,1,D,1,D,,A,90,E,91,E,87,E,142,E,140,E,143,E,48,E,49,E,50,E,,A,,A,,A,2,D,1,D
20183,03907262,25,0,1,,A,,A,2,D,1,D,1,D,,A,20,D,20,D,20,D,10,D,10,D,10,D,,A,,A,,A,115,D,115,D,115,D,1,D,1,D
20183,03907272,29,0,1,,A,,A,,A,1,D,2,D,,A,62,D,62,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907272,30,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907282,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,1,D
20183,03907282,35,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907292,76,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,81,D,81,D,81,D,,A,,A,,A,,A,1,D
20183,03907292,77,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20183,03907292,78,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,96,D,96,D,96,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907332,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D
20183,03907332,7,0,1,,A,,A,,A,1,D,1,D,,A,81,E,84,E,84,E,144,E,141,E,141,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03907362,5,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20183,03907372,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,126,D,107,D,82,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907372,23,0,1,,A,,A,2,D,1,D,2,D,,A,37,G,60,G,39,G,,A,,A,,A,,A,,A,,A,63,G,99,G,66,G,2,D,1,D
20183,03907432,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D
20183,03907432,16,0,1,,A,,A,,A,1,D,1,D,,A,33,E,34,E,33,E,42,E,41,E,42,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03907442,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20183,03907442,31,0,1,,A,,A,,A,1,D,1,D,,A,29,E,29,E,30,E,51,E,51,E,50,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03907482,20,0,1,,A,,A,,A,1,D,1,D,,A,101,E,101,E,101,E,159,E,159,E,159,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03907512,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,138,D,139,D,138,D,,A,1,D
20183,03907512,39,0,1,,A,1,D,,A,1,D,2,D,,A,64,E,64,E,64,E,,A,,A,,A,48,E,48,E,48,E,,A,,A,,A,2,D,1,D
20183,03907522,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20183,03907522,18,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907542,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20183,03907542,32,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907542,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907553,11,0,1,,A,,A,2,D,1,D,2,D,,A,60,E,60,E,59,E,,A,,A,,A,,A,,A,,A,100,E,100,E,101,E,2,D,1,D
20183,03907553,12,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907563,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,115,D,100,D,92,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907612,50,0,1,,A,,A,,A,1,D,1,D,,A,75,D,75,D,75,D,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03907662,22,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,78,D,78,D,78,D,,A,,A,,A,,A,1,D
20183,03907662,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,109,D,109,D,109,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907672,33,0,1,,A,,A,,A,1,D,1,D,,A,61,E,59,E,60,E,89,E,91,E,90,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03907672,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,165,D,165,D,,A,1,D
20183,03907692,50,0,1,,A,1,D,,A,1,D,1,D,,A,71,D,71,D,71,D,118,D,118,D,118,D,63,D,63,D,63,D,,A,,A,,A,1,D,1,D
20183,03907692,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,252,D,278,D,262,D,,A,1,D
20183,03907702,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20183,03907702,31,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907702,32,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907712,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20183,03907722,84,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,147,D,147,D,147,D,,A,1,D
20183,03907722,85,0,1,,A,,A,,A,1,D,1,D,,A,40,D,40,D,40,D,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03907772,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20183,03907772,41,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,37,D,37,D,37,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907772,42,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907822,19,0,1,,A,1,D,,A,1,D,1,D,,A,36,E,36,E,36,E,69,E,70,E,70,E,37,E,36,E,36,E,,A,,A,,A,2,D,1,D
20183,03907832,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20183,03907832,29,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907862,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20183,03907862,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907862,26,0,1,,A,,A,,A,1,D,2,D,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907892,24,0,1,,A,1,D,,A,1,D,1,D,,A,80,E,82,E,82,E,136,E,134,E,134,E,66,E,66,E,66,E,,A,,A,,A,2,D,1,D
20183,03907892,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,312,D,312,D,312,D,,A,1,D
20183,03907902,34,0,1,,A,1,D,,A,1,D,1,D,,A,80,D,80,D,80,D,80,D,80,D,80,D,140,D,140,D,40,D,,A,,A,,A,1,D,1,D
20183,03907902,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20183,03907952,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20183,03907952,13,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907952,14,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03907992,27,0,1,,A,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,187,D,94,D,,A,1,D
20183,03907992,28,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,89,E,89,E,91,E,45,E,45,E,44,E,,A,,A,,A,2,D,1,D
20183,03907992,29,0,1,,A,,A,,A,1,D,2,D,,A,134,D,134,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908002,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,D,72,D,72,D,,A,1,D
20183,03908002,31,0,1,,A,,A,,A,1,D,1,D,,A,57,E,57,E,57,E,95,E,95,E,95,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03908042,76,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,204,D,204,D,204,D,,A,1,D
20183,03908042,77,0,1,,A,,A,,A,1,D,1,D,,A,51,E,53,E,47,E,82,E,81,E,77,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20183,03908092,12,0,1,,A,,A,,A,1,D,2,D,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908114,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20183,03908114,14,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908122,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20183,03908132,52,0,1,,A,1,D,2,D,1,D,1,D,,A,23,E,23,E,21,E,36,E,35,E,36,E,12,E,14,E,12,E,59,E,58,E,61,E,2,D,1,D
20183,03908132,53,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908132,54,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20183,03908132,55,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,130,D,,A,1,D
20183,03908152,40,0,1,,A,,A,,A,1,D,1,D,,A,52,E,51,E,51,E,73,E,74,E,74,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03908152,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20183,03908172,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20183,03908172,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20183,03908172,28,0,1,,A,,A,,A,1,D,1,D,,A,59,E,59,E,59,E,97,E,97,E,97,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20183,03908182,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,74,D,,A,1,D
20183,03908182,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,94,D,94,D,94,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908182,22,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908192,23,0,1,,A,,A,,A,1,D,2,D,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908192,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,54,D,54,D,,A,1,D
20183,03908202,28,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908202,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20183,03908252,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20183,03908252,12,0,1,,A,,A,,A,1,D,2,D,,A,66,D,66,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908272,30,0,1,,A,1,D,,A,1,D,1,D,,A,30,D,30,D,30,D,88,D,88,D,88,D,26,D,26,D,26,D,,A,,A,,A,1,D,1,D
20183,03908292,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20183,03908292,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,2,D
20183,03908362,16,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,37,E,37,E,63,E,65,E,65,E,34,E,33,E,33,E,,A,,A,,A,2,D,1,D
