QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20193,04186072,25,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186072,26,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186092,41,0,1,,A,1,D,,A,1,D,2,D,,A,59,D,59,D,59,D,,A,,A,,A,8,D,8,D,8,D,,A,,A,,A,1,D,1,D
20193,04186092,42,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,148,D,148,D,148,D,,A,1,D
20193,04186113,6,0,1,,A,,A,,A,1,D,2,D,,A,23,D,23,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186142,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20193,04186152,17,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186152,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,21,D,21,D,21,D,,A,1,D
20193,04186192,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,245,D,245,D,245,D,,A,1,D
20193,04186252,38,0,1,,A,,A,,A,1,D,2,D,,A,144,D,83,D,279,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186252,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,242,D,242,D,242,D,,A,1,D
20193,04186342,15,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,11,D,11,D,11,D,,A,,A,,A,,A,1,D
20193,04186342,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20193,04186342,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186352,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,,A,,A,,A,1,D
20193,04186352,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186382,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20193,04186382,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186412,57,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20193,04186412,58,0,1,,A,1,D,,A,1,D,1,D,,A,64,E,73,E,75,E,97,E,112,E,110,E,38,E,44,E,44,E,,A,,A,,A,2,D,1,D
20193,04186452,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,289,D,289,D,289,D,,A,1,D
20193,04186452,29,0,1,,A,,A,,A,1,D,1,D,,A,73,D,73,D,73,D,134,D,134,D,134,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20193,04186462,8,0,1,,A,,A,2,D,1,D,1,D,,A,24,E,26,E,24,E,39,E,37,E,38,E,,A,,A,,A,37,E,37,E,38,E,2,D,1,D
20193,04186472,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,140,D,125,D,,A,1,D
20193,04186492,37,0,1,,A,1,D,,A,1,D,2,D,,A,64,E,64,E,40,E,,A,,A,,A,40,E,40,E,25,E,,A,,A,,A,1,D,1,D
20193,04186492,38,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,225,D,225,D,225,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186492,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,226,D,226,D,226,D,,A,1,D
20193,04186502,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20193,04186502,31,0,1,0.50,D,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186542,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20193,04186542,14,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186552,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20193,04186572,50,0,1,,A,,A,,A,1,D,1,D,,A,83,E,83,E,84,E,127,E,127,E,126,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04186572,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,112,D,112,D,112,D,,A,1,D
20193,04186572,52,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,76,D,76,D,76,D,,A,1,D
20193,04186592,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20193,04186592,28,0,1,,A,1,D,,A,1,D,1,D,,A,40,E,39,E,39,E,63,E,67,E,67,E,47,E,44,E,44,E,,A,,A,,A,2,D,1,D
20193,04186622,31,0,1,,A,1,D,,A,1,D,1,D,,A,79,E,79,E,79,E,120,E,120,E,120,E,51,E,51,E,51,E,,A,,A,,A,2,D,1,D
20193,04186652,26,0,1,0.15,D,1,D,,A,1,D,1,D,,A,52,E,52,E,53,E,81,E,83,E,82,E,37,E,35,E,35,E,,A,,A,,A,2,D,1,D
20193,04186662,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,,A,,A,1,D
20193,04186662,10,0,1,,A,,A,,A,1,D,1,D,,A,49,E,50,E,49,E,76,E,75,E,76,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04186672,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20193,04186682,31,0,1,,A,,A,,A,1,D,2,D,,A,77,D,77,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186682,32,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,33,D,33,D,33,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186682,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,15,D,15,D,15,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186682,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,72,D,72,D,72,D,,A,1,D
20193,04186722,12,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,39,D,39,D,39,D,,A,,A,,A,,A,1,D
20193,04186752,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,210,D,210,D,,A,1,D
20193,04186752,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,85,D,85,D,85,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186752,24,0,1,,A,,A,,A,1,D,2,D,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186762,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20193,04186762,23,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186782,35,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20193,04186782,36,0,1,,A,1,D,,A,1,D,1,D,,A,58,E,59,E,58,E,101,E,100,E,100,E,50,E,50,E,51,E,,A,,A,,A,1,D,1,D
20193,04186792,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20193,04186792,30,0,1,,A,,A,,A,1,D,2,D,,A,50,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186812,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20193,04186812,30,0,1,,A,,A,,A,1,D,1,D,,A,24,E,23,E,23,E,36,E,37,E,37,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04186812,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20193,04186822,60,0,1,,A,,A,2,D,1,D,2,D,,A,47,E,47,E,47,E,,A,,A,,A,,A,,A,,A,73,E,73,E,73,E,2,D,1,D
20193,04186822,61,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186822,62,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,42,D,42,D,42,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186852,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,D,89,D,89,D,,A,1,D
20193,04186852,32,0,1,,A,1,D,,A,1,D,1,D,,A,44,E,45,E,43,E,82,E,81,E,79,E,29,E,29,E,33,E,,A,,A,,A,2,D,1,D
20193,04186862,71,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20193,04186862,72,0,1,0.50,D,1,D,,A,1,D,1,D,,A,22,E,23,E,21,E,44,E,44,E,46,E,24,E,23,E,23,E,,A,,A,,A,2,D,1,D
20193,04186882,23,0,1,,A,1,D,,A,1,D,1,D,,A,75,D,75,D,75,D,90,D,90,D,90,D,27,D,27,D,27,D,,A,,A,,A,1,D,1,D
20193,04186902,51,0,1,,A,1,D,2,D,1,D,1,D,,A,58,E,58,E,58,E,88,E,89,E,88,E,37,E,36,E,37,E,132,E,132,E,132,E,2,D,1,D
20193,04186952,43,0,1,,A,,A,,A,1,D,1,D,,A,30,E,30,E,28,E,60,E,60,E,62,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04186952,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20193,04186972,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20193,04186972,33,0,1,,A,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04186992,22,0,1,,A,1,D,,A,1,D,1,D,,A,87,E,85,E,85,E,159,E,158,E,156,E,57,E,60,E,62,E,,A,,A,,A,2,D,1,D
20193,04187012,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20193,04187012,16,0,1,,A,,A,,A,1,D,2,D,,A,70,D,71,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187012,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,117,D,117,D,117,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187042,22,0,1,,A,,A,2,D,1,D,2,D,,A,16,E,15,E,16,E,,A,,A,,A,,A,,A,,A,34,E,35,E,34,E,2,D,1,D
20193,04187042,23,0,1,,A,,A,2,D,1,D,2,D,,A,16,E,16,E,16,E,,A,,A,,A,,A,,A,,A,34,E,34,E,34,E,2,D,1,D
20193,04187042,24,0,1,,A,,A,,A,1,D,1,D,,A,38,E,39,E,39,E,68,E,67,E,67,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187052,42,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,,A,,A,,A,1,D
20193,04187052,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20193,04187052,44,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187082,32,0,1,,A,,A,,A,1,D,2,D,,A,282,T,283,T,279,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187082,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20193,04187092,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20193,04187112,31,0,1,,A,,A,,A,1,D,2,D,,A,20,D,20,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187112,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20193,04187112,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20193,04187132,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20193,04187144,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20193,04187144,27,0,1,,A,,A,,A,1,D,1,D,,A,37,E,37,E,37,E,63,E,63,E,63,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187152,5,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20193,04187182,16,0,1,,A,,A,2,D,1,D,2,D,,A,66,E,66,E,65,E,,A,,A,,A,,A,,A,,A,64,E,64,E,65,E,2,D,1,D
20193,04187192,15,0,1,,A,1,D,,A,1,D,1,D,,A,42,E,41,E,39,E,78,E,79,E,79,E,33,E,33,E,35,E,,A,,A,,A,2,D,1,D
20193,04187192,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20193,04187222,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,D,98,D,98,D,,A,1,D
20193,04187222,23,0,1,,A,,A,,A,1,D,1,D,,A,85,E,94,E,82,E,105,E,96,E,108,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187232,23,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187232,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,172,D,172,D,172,D,,A,1,D
20193,04187242,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D
20193,04187242,44,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187262,15,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,39,E,38,E,62,E,61,E,61,E,40,E,40,E,41,E,,A,,A,,A,2,D,1,D
20193,04187262,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20193,04187302,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,225,D,225,D,225,D,,A,1,D
20193,04187302,22,0,1,,A,,A,,A,1,D,1,D,,A,69,E,71,E,71,E,124,E,122,E,122,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187322,59,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,,A,,A,1,D
20193,04187322,60,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20193,04187322,61,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187332,6,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,1,D
20193,04187332,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20193,04187352,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,87,D,87,D,87,D,,A,1,D
20193,04187352,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,81,D,81,D,81,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187382,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187382,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20193,04187392,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,115,D,115,D,,A,1,D
20193,04187402,47,0,1,0.25,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,113,D,113,D,113,D,,A,1,D
20193,04187402,48,0,1,,A,,A,,A,1,D,1,D,,A,22,E,22,E,20,E,43,E,43,E,45,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187462,66,0,1,,A,1,D,,A,1,D,2,D,,A,23,E,23,E,23,E,,A,,A,,A,25,E,25,E,25,E,,A,,A,,A,2,D,1,D
20193,04187462,67,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20193,04187462,68,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,130,D,130,D,130,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187512,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,260,D,260,D,300,D,,A,1,D
20193,04187512,27,0,1,,A,,A,,A,1,D,1,D,,A,67,E,67,E,68,E,103,E,103,E,102,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187542,20,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,,A,,A,,A,1,D
20193,04187542,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,112,D,112,D,112,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187542,22,0,1,,A,,A,,A,1,D,2,D,,A,30,D,30,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187582,35,0,1,,A,1,D,,A,1,D,1,D,,A,48,E,52,E,50,E,90,E,85,E,87,E,27,E,28,E,28,E,,A,,A,,A,1,D,1,D
20193,04187582,36,0,1,,A,,A,2,D,2,D,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,0,D,0,D,,A,1,D
20193,04187592,36,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,73,D,73,D,73,D,,A,,A,,A,,A,1,D
20193,04187592,37,0,1,,A,,A,2,D,2,D,2,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,0,D,,A,1,D
20193,04187592,38,0,1,,A,,A,,A,1,D,2,D,3,D,169,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187622,44,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20193,04187622,45,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187622,46,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187652,45,0,1,0.66,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,59,D,58,D,59,D,,A,1,D
20193,04187662,33,0,1,,A,,A,2,D,1,D,2,D,,A,145,E,144,E,145,E,,A,,A,,A,,A,,A,,A,255,E,256,E,255,E,2,D,1,D
20193,04187662,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187672,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20193,04187672,24,0,1,,A,,A,,A,1,D,1,D,,A,61,E,56,E,66,E,70,E,75,E,65,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187682,5,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20193,04187682,6,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187692,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,248,D,248,D,248,D,,A,1,D
20193,04187692,30,0,1,,A,,A,,A,1,D,1,D,,A,74,E,74,E,74,E,133,E,133,E,133,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187722,26,0,1,,A,1,D,,A,1,D,1,D,,A,83,E,83,E,82,E,125,E,125,E,125,E,52,E,52,E,53,E,,A,,A,,A,2,D,1,D
20193,04187752,13,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187762,9,0,1,,A,1,D,,A,1,D,1,D,,A,25,E,25,E,25,E,45,E,45,E,47,E,30,E,30,E,28,E,,A,,A,,A,2,D,1,D
20193,04187802,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20193,04187802,37,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187802,38,0,1,0.10,D,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,37,D,37,D,37,D,,A,,A,,A,,A,1,D
20193,04187842,16,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,72,D,72,D,72,D,,A,,A,,A,,A,1,D
20193,04187842,17,0,1,,A,,A,,A,1,D,2,D,,A,5,D,5,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187852,26,0,1,,A,1,D,,A,1,D,1,D,,A,57,E,56,E,56,E,105,E,104,E,103,E,38,E,40,E,41,E,,A,,A,,A,2,D,1,D
20193,04187852,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,95,D,95,D,95,D,,A,1,D
20193,04187872,40,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,1,D
20193,04187872,41,0,1,,A,,A,2,D,1,D,2,D,,A,46,E,46,E,48,E,,A,,A,,A,,A,,A,,A,122,E,122,E,123,E,2,D,1,D
20193,04187872,42,0,1,,A,,A,,A,1,D,1,D,,A,73,E,73,E,74,E,112,E,112,E,111,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187932,13,0,1,,A,,A,,A,1,D,2,D,,A,69,D,69,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187932,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,127,D,127,D,127,D,,A,1,D
20193,04187962,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20193,04187962,33,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,154,D,154,D,154,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04187962,34,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,20,D,,A,,A,,A,,A,1,D
20193,04187972,58,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,212,D,210,D,212,D,,A,1,D
20193,04187972,59,0,1,,A,,A,,A,1,D,1,D,,A,63,E,61,E,60,E,97,E,99,E,100,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20193,04187982,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20193,04187982,32,0,1,,A,,A,,A,1,D,2,D,,A,110,D,110,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04188014,16,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,190,D,190,D,190,D,,A,,A,,A,,A,,A,,A,,A,2,D
20193,04188014,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,220,D,220,D,,A,1,D
20193,04188022,8,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,57,D,57,D,57,D,,A,,A,,A,,A,1,D
20193,04188022,9,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
