QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,AGESEX1,CLOTHA9_,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20192,04103312,9,2,1,145,D,05,D,37,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103312,10,0,2,370,D,03,D,15,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20192,04103332,1,0,1,150,D,04,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103342,3,0,1,145,D,03,D,,H,2,D,150,D,170,D,180,D,200,D,230,D,245,D,310,D,330,D,900,,1,D,D,2,D,3,D,5,D,,A,,A
20192,04103342,3,100,1,145,D,03,D,201,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103342,3,200,1,145,D,03,D,185,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103342,3,300,1,145,D,03,D,142,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04103342,3,500,1,145,D,03,D,142,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20192,04103352,2,0,1,150,D,05,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20192,04103352,2,100,1,150,D,05,D,120,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103352,2,200,1,150,D,05,D,110,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103352,3,0,1,230,D,05,D,15,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103352,4,0,1,245,D,05,D,45,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,0,1,900,D,03,D,,H,2,D,170,D,200,D,180,D,280,D,220,D,230,D,210,D,145,D,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,1,1,170,D,03,D,316,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,2,1,200,D,03,D,215,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,3,1,180,D,03,D,202,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,4,1,280,D,03,D,316,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,5,1,220,D,03,D,633,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,6,1,230,D,03,D,131,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103422,2,7,1,145,D,03,D,187,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103532,3,0,1,200,D,05,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103632,1,0,1,145,D,05,D,8,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04103632,2,0,1,310,D,13,D,43,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04103672,1,0,1,150,D,04,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103702,2,0,1,900,D,05,D,,H,2,D,145,D,280,D,150,D,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103702,2,1,1,145,D,05,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103702,2,2,1,280,D,05,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103702,2,3,1,150,D,05,D,23,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103702,3,0,1,275,D,05,D,,H,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103702,3,1,1,145,D,05,D,158,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103702,3,2,1,150,D,05,D,142,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103712,3,0,1,310,D,05,D,120,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,5,A,D,,A,,A,,A,,A,,A
20192,04103712,4,0,1,280,D,03,D,100,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103742,4,0,1,245,D,05,D,6,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04103742,5,0,1,310,D,13,D,70,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04103752,2,0,1,900,D,05,D,,H,1,D,900,D,100,D,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,1,1,100,D,05,D,83,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,2,1,145,D,05,D,52,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,3,1,150,D,05,D,35,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,4,1,210,D,05,D,32,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,5,1,230,D,05,D,23,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,2,6,1,280,D,05,D,105,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,F,,A,,A,,A,,A,,A
20192,04103752,3,0,1,270,D,04,D,,H,2,D,150,D,170,D,230,D,145,D,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,3,1,1,150,D,04,D,93,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,3,2,1,170,D,04,D,36,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,3,3,1,230,D,04,D,11,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,3,4,1,145,D,04,D,80,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,0,1,900,D,03,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,1,1,145,D,03,D,42,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,2,1,170,D,03,D,22,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,3,1,210,D,03,D,3,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,4,1,230,D,03,D,5,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,4,5,1,280,D,03,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,5,0,1,900,D,04,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,5,1,1,145,D,04,D,43,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,5,2,1,200,D,04,D,28,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,5,3,1,280,D,04,D,39,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,0,1,900,D,05,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,1,1,145,D,05,D,47,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,2,1,200,D,05,D,32,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,3,1,210,D,05,D,4,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,4,1,220,D,05,D,21,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,6,5,1,230,D,05,D,6,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103752,7,0,1,900,D,04,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103752,7,1,1,145,D,04,D,31,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103752,7,2,1,210,D,04,D,19,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103752,7,3,1,280,D,04,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04103802,2,0,1,145,D,05,D,50,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04103802,3,0,1,145,D,03,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103802,4,0,1,210,D,04,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103802,5,0,1,280,D,03,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103902,3,0,1,145,D,05,D,900,D,2,D,150,D,110,D,245,D,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04103902,4,0,1,380,D,04,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20192,04103912,2,0,1,250,D,05,D,42,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104032,5,0,1,270,D,03,D,,H,2,D,145,D,150,D,200,D,210,D,220,D,100,D,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104032,5,1,1,145,D,03,D,790,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104032,5,2,1,200,D,03,D,710,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104032,6,0,1,280,D,04,D,110,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104082,2,0,1,900,D,05,D,,H,2,D,150,D,280,D,145,D,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104082,2,1,1,150,D,05,D,46,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104082,2,2,1,280,D,05,D,66,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104082,2,3,1,145,D,05,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104152,2,0,1,275,D,05,D,,H,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104152,2,1,1,145,D,05,D,24,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104152,2,2,1,150,D,05,D,25,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104152,3,0,1,150,D,04,D,15,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104152,4,0,1,230,D,04,D,27,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104152,5,0,1,280,D,05,D,38,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104182,4,0,1,270,D,05,D,,H,2,D,150,D,170,D,145,D,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104182,4,1,1,150,D,05,D,75,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104182,4,2,1,170,D,05,D,154,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104182,4,3,1,145,D,05,D,71,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104182,5,0,1,900,D,05,D,,H,1,D,145,D,280,D,200,D,170,D,150,D,,A,,A,,A,,,3,A,D,4,D,,A,,A,,A,,A
20192,04104182,5,301,1,145,D,05,D,41,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104182,5,302,1,280,D,05,D,86,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104182,5,303,1,150,D,05,D,32,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104182,5,401,1,145,D,05,D,115,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104182,5,402,1,280,D,05,D,22,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104182,5,403,1,170,D,05,D,12,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104182,5,404,1,150,D,05,D,42,E,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104202,1,0,1,900,D,05,D,,H,2,D,900,D,150,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,1,1,145,D,05,D,33,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,2,1,150,D,05,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,3,1,170,D,05,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,4,1,210,D,05,D,3,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,5,1,220,D,05,D,15,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,6,1,245,D,05,D,16,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,1,7,1,280,D,05,D,30,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104202,2,0,1,280,D,05,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104232,4,0,1,145,D,05,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,4,D,,A,,A,,A,,A
20192,04104232,4,100,1,145,D,05,D,216,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104232,4,400,1,145,D,05,D,184,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104232,5,0,1,245,D,05,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104232,6,0,1,280,D,05,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104232,7,0,1,280,D,04,D,80,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104232,8,0,1,280,D,05,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,4,D,,A,,A,,A,,A
20192,04104232,8,100,1,280,D,05,D,113,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104232,8,400,1,280,D,05,D,97,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104232,9,0,1,280,D,05,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104242,2,0,1,270,D,04,D,,H,2,D,150,D,250,D,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104242,2,1,1,150,D,04,D,300,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104282,1,0,1,170,D,03,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,2,0,1,170,D,03,D,200,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,3,0,1,145,D,03,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,4,0,1,280,D,03,D,120,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,5,0,1,280,D,03,D,120,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,6,0,1,230,D,03,D,45,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104282,7,0,1,380,D,04,D,1500,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,,A,A,,A,,A,,A,,A,,A
20192,04104312,1,0,1,145,D,03,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,2,0,1,145,D,04,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,3,0,1,145,D,05,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,4,0,1,150,D,03,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,5,0,1,150,D,04,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,6,0,1,150,D,05,D,22,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,7,0,1,210,D,03,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,8,0,1,210,D,04,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104312,9,0,1,210,D,05,D,5,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104352,2,0,1,900,D,05,D,,H,2,D,150,D,280,D,230,D,145,D,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104352,2,1,1,280,D,05,D,56,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104352,2,2,1,145,D,05,D,44,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104392,1,0,1,900,D,05,D,,H,2,D,145,D,150,D,280,D,170,D,,A,,A,,A,,A,,,1,A,D,2,D,,A,,A,,A,,A
20192,04104392,1,101,1,145,D,05,D,41,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104392,1,102,1,150,D,05,D,50,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104392,1,103,1,280,D,05,D,65,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104392,1,201,1,145,D,05,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104392,1,202,1,150,D,05,D,38,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104392,1,203,1,280,D,05,D,41,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104392,1,204,1,170,D,05,D,27,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104422,3,0,1,100,D,05,D,75,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,4,0,1,130,D,05,D,42,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,5,0,1,145,D,05,D,35,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,6,0,1,145,D,05,D,96,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,7,0,1,145,D,05,D,90,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104422,8,0,1,150,D,05,D,120,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,9,0,1,230,D,04,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104422,10,0,1,245,D,05,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,11,0,1,280,D,05,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104422,12,0,1,280,D,05,D,90,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104422,13,0,1,280,D,05,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,3,A,D,,A,,A,,A,,A,,A
20192,04104452,1,0,1,270,D,03,D,,H,2,D,130,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104452,1,1,1,145,D,03,D,60,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104542,2,0,1,170,D,05,D,60,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104542,3,0,1,200,D,05,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104542,4,0,1,230,D,05,D,3,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104592,2,0,1,150,D,05,D,50,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104592,3,0,1,280,D,03,D,150,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104602,1,0,1,150,D,04,D,40,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104632,2,0,1,150,D,03,D,17,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104632,3,0,1,145,D,04,D,176,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104632,4,0,1,280,D,03,D,16,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104652,1,0,1,100,D,03,D,30,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104652,2,0,1,100,D,03,D,25,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104652,3,0,1,100,D,03,D,20,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,1,A,D,,A,,A,,A,,A,,A
20192,04104742,1,0,1,280,D,03,D,,H,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,4,D,,A,,A,,A,,A
20192,04104742,1,200,1,280,D,03,D,16,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,2,A,D,,A,,A,,A,,A,,A
20192,04104742,1,400,1,280,D,03,D,14,E,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,4,A,D,,A,,A,,A,,A,,A
20192,04104762,2,0,1,900,D,03,D,,H,2,D,900,D,145,D,,A,,A,,A,,A,,A,,A,,,2,A,F,,A,,A,,A,,A,,A
