NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03818684,09,2018,980000,2,,3,1789
03818684,09,2018,980000,2,,4,1789
03818684,09,2018,980000,2,,5,1789
03818704,07,2018,800940,2,,1,181.75
03818704,07,2018,800940,2,,2,186.0833
03818704,07,2018,800940,2,,3,161.9167
03818704,07,2018,800940,2,,4,145.0833
03818704,07,2018,800940,2,,5,184.3333
03818704,08,2018,800940,2,,1,181.75
03818704,08,2018,800940,2,,2,186.0833
03818704,08,2018,800940,2,,3,161.9167
03818704,08,2018,800940,2,,4,145.0833
03818704,08,2018,800940,2,,5,184.3333
03818704,09,2018,800940,2,,1,181.75
03818704,09,2018,800940,2,,2,186.0833
03818704,09,2018,800940,2,,3,161.9167
03818704,09,2018,800940,2,,4,145.0833
03818704,09,2018,800940,2,,5,184.3333
03818704,07,2018,900000,2,,1,2375.5833
03818704,07,2018,900000,2,,2,2432.5
03818704,07,2018,900000,2,,3,2117
03818704,07,2018,900000,2,,4,1896.4167
03818704,07,2018,900000,2,,5,2410
03818704,08,2018,900000,2,,1,2375.5833
03818704,08,2018,900000,2,,2,2432.5
03818704,08,2018,900000,2,,3,2117
03818704,08,2018,900000,2,,4,1896.4167
03818704,08,2018,900000,2,,5,2410
03818704,09,2018,900000,2,,1,2375.5833
03818704,09,2018,900000,2,,2,2432.5
03818704,09,2018,900000,2,,3,2117
03818704,09,2018,900000,2,,4,1896.4167
03818704,09,2018,900000,2,,5,2410
03818704,07,2018,900030,2,,1,1381
03818704,07,2018,900030,2,,2,1381
03818704,07,2018,900030,2,,3,1381
03818704,07,2018,900030,2,,4,1381
03818704,07,2018,900030,2,,5,1381
03818704,08,2018,900030,2,,1,1381
03818704,08,2018,900030,2,,2,1381
03818704,08,2018,900030,2,,3,1381
03818704,08,2018,900030,2,,4,1381
03818704,08,2018,900030,2,,5,1381
03818704,09,2018,900030,2,,1,1381
03818704,09,2018,900030,2,,2,1381
03818704,09,2018,900030,2,,3,1381
03818704,09,2018,900030,2,,4,1381
03818704,09,2018,900030,2,,5,1381
03818704,07,2018,900150,2,,1,219
03818704,07,2018,900150,2,,2,219
03818704,07,2018,900150,2,,3,219
03818704,07,2018,900150,2,,4,219
03818704,07,2018,900150,2,,5,219
03818704,08,2018,900150,2,,1,219
03818704,08,2018,900150,2,,2,219
03818704,08,2018,900150,2,,3,219
03818704,08,2018,900150,2,,4,219
03818704,08,2018,900150,2,,5,219
03818704,09,2018,900150,2,,1,219
03818704,09,2018,900150,2,,2,219
03818704,09,2018,900150,2,,3,219
03818704,09,2018,900150,2,,4,219
03818704,09,2018,900150,2,,5,219
03818704,07,2018,900170,2,,1,350
